pn17q00153	0	安心してください。	{"0": 2, "1": 1}	test
pn17q00154	1	とても綺麗で良いホテルでした。	{"1": 3}	test
pn17q00155	1	とても綺麗で感動しました。	{"1": 3}	test
pn17q00156	1	フロントの方の感じが良かったです。	{"1": 3}	test
pn17q00157	1	できればまた利用したいです。	{"1": 3}	test
pn17q00158	-1	部屋が暑かった。	{"-1": 3}	test
pn17q00159	0	なので、☆	{"0": 3}	test
pn17q00160	0	思わず笑ってしまいました。	{"0": 3}	test
pn17q00161	0	(2回目)	{"0": 3}	test
pn17q00162	0	誕生日プランで宿泊しました。	{"0": 3}	test
pn17q00163	1	笑また利用したいと思います。	{"1": 3}	test
pn17q00164	1	感服しました。	{"1": 3}	test
pn17q00165	0	2年ぶり?	{"0": 3}	test
pn17q00166	1	結論から言うと大満足です。	{"1": 3}	test
pn17q00167	0	大人の宿です。	{"0": 3}	test
pn17q00168	1	毎回利用したいです。	{"1": 3}	test
pn17q00169	1	部屋はとても清潔で良かったです。	{"1": 3}	test
pn17q00170	-1	テンション下がりました。	{"-1": 3}	test
pn17q00171	1	素泊まりには最適です。	{"1": 3}	test
pn17q00172	1	設備も充実。	{"1": 3}	test
pn17q00173	-1	チェックインに時間がかかりました。	{"-1": 3}	test
pn17q00174	1	間違いないホテルです。	{"1": 3}	test
pn17q00175	-1	掃除が不十分。	{"-1": 3}	test
pn17q00176	0	リベンジします。	{"-1": 1, "0": 1, "1": 1}	test
pn17q00177	1	コンビニも近いし便利です。	{"1": 3}	test
pn17q00178	-1	遅すぎる。	{"-1": 3}	test
pn17q00179	1	売店も充実していました。	{"0": 1, "1": 2}	test
pn17q00180	1	空調も良かったです。	{"1": 3}	test
pn17q00181	1	部屋は清潔で機能的。	{"1": 3}	test
pn17q00182	1	朝食は感動しました。	{"1": 3}	test
pn17q00183	1	また利用したいなと思っています。	{"1": 3}	test
pn17q00184	1	さすが草津!	{"0": 1, "1": 2}	test
pn17q00185	1	迷わず予約しました。	{"0": 1, "1": 2}	test
pn17q00186	1	まだ新しいホテルです。	{"1": 3}	test
pn17q00187	0	足湯もありました。	{"0": 2, "1": 1}	test
pn17q00188	1	「また来たい!	{"1": 3}	test
pn17q00189	1	内湯も良かったです。	{"1": 3}	test
pn17q00190	1	朝食に満足しました。	{"1": 3}	test
pn17q00191	1	天然温泉は最高でした。	{"1": 3}	test
pn17q00192	0	な気がしました。	{"-1": 1, "0": 2}	test
pn17q00193	0	トリプルで利用しました。	{"0": 3}	test
pn17q00194	1	説明も分かりやすかったです。	{"1": 3}	test
pn17q00195	-1	眺望はありません。	{"-1": 3}	test
pn17q00196	1	豚汁も美味しかったです。	{"1": 3}	test
pn17q00197	-1	隣の部屋の音が聞こえる。	{"-1": 3}	test
pn17q00198	1	展望風呂は最高です。	{"1": 3}	test
pn17q00199	1	設備もよかったです。	{"1": 3}	test
pn17q00200	1	とても素晴らしい接客でした。	{"1": 3}	test
pn17q00201	0	接客は悪くない。	{"0": 2, "1": 1}	test
pn17q00202	1	全てにおいて良かったです!	{"1": 3}	test
pn17q00203	1	総合評価は満足です。	{"1": 3}	test
pn17q00204	1	スタッフさんがとても親切でした。	{"1": 3}	test
pn17q00205	1	観光にも最適です。	{"1": 3}	test
pn17q00206	1	価格は満足です。	{"1": 3}	test
pn17q00207	1	盛り付けもきれい。	{"1": 3}	test
pn17q00208	0	次回の利用は?	{"0": 3}	test
pn17q00209	1	干物も美味しかったです。	{"1": 3}	test
pn17q00210	-1	空気清浄機がない。	{"-1": 3}	test
pn17q00211	1	駅前の好立地。	{"1": 3}	test
pn17q00212	1	しかもボリューム満点!	{"1": 3}	test
pn17q00213	0	東京一人旅で利用しました。	{"0": 3}	test
pn17q00214	1	朝食がすばらしい。	{"1": 3}	test
pn17q00215	1	朝食もボリュームたっぷり。	{"1": 3}	test
pn17q00216	1	清潔感のあるホテルで良かったです。	{"1": 3}	test
pn17q00217	1	馬刺し美味しかったです。	{"1": 3}	test
pn17q00218	-1	おかしいです。	{"-1": 3}	test
pn17q00219	-1	立地的に仕方ないですが。	{"-1": 2, "0": 1}	test
pn17q00220	1	フロントの対応もとても丁寧でした。	{"1": 3}	test
pn17q00221	0	料理は期待通りでした。	{"0": 2, "1": 1}	test
pn17q00222	1	ゆっくり過ごせた。	{"1": 3}	test
pn17q00223	0	好みの問題ですが。	{"0": 3}	test
pn17q00224	-1	結局入れなかった。	{"-1": 3}	test
pn17q00225	0	リゾートホテルではありません。	{"0": 3}	test
pn17q00226	0	また機会があれば...。	{"0": 2, "1": 1}	test
pn17q00227	1	お風呂が一番良かったです。	{"1": 3}	test
pn17q00228	1	鮎の塩焼きが最高でした。	{"1": 3}	test
pn17q00229	1	イルミネーションも良かったです。	{"1": 3}	test
pn17q00230	1	朝食も文句無しです。	{"1": 3}	test
pn17q00231	-1	いまいちです。	{"-1": 3}	test
pn17q00232	1	朝食もボリュームあり。	{"0": 1, "1": 2}	test
pn17q00233	1	部屋は広くとても快適でした。	{"1": 3}	test
pn17q00234	1	美味しく完食しました。	{"1": 3}	test
pn17q00235	1	いつ行っても癒されます。	{"1": 3}	test
pn17q00236	0	朝食付きをお勧めします。	{"0": 3}	test
pn17q00237	0	角部屋だったから?	{"0": 3}	test
pn17q00238	1	和食が美味しかったです。	{"1": 3}	test
pn17q00239	0	繁華街のど真ん中のホテルです。	{"0": 2, "1": 1}	test
pn17q00240	0	紅葉の時期に行きました。	{"0": 2, "1": 1}	test
pn17q00241	1	バスルームも広く快適でした。	{"1": 3}	test
pn17q00242	-1	期待外れだった。	{"-1": 3}	test
pn17q00243	-1	お風呂がカビだらけ。	{"-1": 3}	test
pn17q00244	1	思ったより綺麗でした。	{"1": 3}	test
pn17q00245	0	立地はまずまず。	{"0": 2, "1": 1}	test
pn17q00246	1	そんなに気になりませんでした。	{"0": 1, "1": 2}	test
pn17q00247	1	清潔でゆっくり出来ました。	{"1": 3}	test
pn17q00248	1	でも清潔です。	{"1": 3}	test
pn17q00249	1	全てにおいて大変満足でした。	{"1": 3}	test
pn17q00250	1	温度もちょうど良く気持ちよかったです。	{"1": 3}	test
pn17q00251	1	朝夕のバイキングは美味しかったです。	{"1": 3}	test
pn17q00252	1	そして朝食も美味しかったです。	{"1": 3}	test
pn17q00253	-1	ちょっと物足りない。	{"-1": 3}	test
pn17q00254	1	こちらも大満足でした。	{"1": 3}	test
pn17q00255	1	部屋も広いしきれいです。	{"1": 3}	test
pn17q00256	1	露天風呂は本当に最高でした。	{"1": 3}	test
pn17q00257	1	駅からも近く利用しやすいです。	{"1": 3}	test
pn17q00258	1	花火も楽しめました。	{"1": 3}	test
pn17q00259	0	後から知りました。	{"0": 3}	test
pn17q00260	1	という方にはおススメです。	{"0": 1, "1": 2}	test
pn17q00261	1	立地は問題なしです。	{"0": 1, "1": 2}	test
pn17q00262	-1	食べたかったなぁ。	{"-1": 2, "0": 1}	test
pn17q00263	1	コストパフォーマンスとても良いと思います。	{"1": 3}	test
pn17q00264	-1	天気は雨。	{"-1": 2, "0": 1}	test
pn17q00265	1	って感じでよかったです。	{"0": 1, "1": 2}	test
pn17q00266	0	安ければまた利用します。	{"0": 2, "1": 1}	test
pn17q00267	0	夏の旅行でお世話になりました。	{"0": 3}	test
pn17q00268	1	スタッフの方々の対応がとても気持ち良かったです。	{"1": 3}	test
pn17q00269	1	お料理も堪能できました。	{"1": 3}	test
pn17q00270	1	口コミ通りとても美味しかったです。	{"1": 3}	test
pn17q00271	-1	ちょっと残念...。	{"-1": 3}	test
pn17q00272	1	必ず伺います。	{"0": 1, "1": 2}	test
pn17q00273	1	ホテルはまた利用したいと思います。	{"1": 3}	test
pn17q00274	1	・安い。	{"1": 3}	test
pn17q00275	1	家族みんなで感動しました。	{"1": 3}	test
pn17q00276	0	東京への旅行で利用しました。	{"0": 3}	test
pn17q00277	1	予想外に良かったです。	{"1": 3}	test
pn17q00278	0	朝食は和食バイキング。	{"0": 3}	test
pn17q00279	1	部屋も広くゆっくり休めました。	{"1": 3}	test
pn17q00280	1	次回もぜひ宿泊したいと思いました。	{"1": 3}	test
pn17q00281	1	というくらい美味しかったです。	{"0": 1, "1": 2}	test
pn17q00282	1	朝食はバイキング形式で美味しくいただきました。	{"1": 3}	test
pn17q00283	1	どこも清潔でした。	{"1": 3}	test
pn17q00284	1	親切に対応していただきありがとうございました。	{"1": 3}	test
pn17q00285	1	お風呂も大きくゆっくり入れました。	{"1": 3}	test
pn17q00286	1	文句無しのホテルです。	{"1": 3}	test
pn17q00287	1	大満足の朝食でした。	{"1": 3}	test
pn17q00288	1	全体的には楽しく過ごせました。	{"1": 3}	test
pn17q00289	0	でも.....	{"-1": 1, "0": 2}	test
pn17q00290	0	1人3.	{"0": 3}	test
pn17q00291	0	何より接客。	{"0": 2, "1": 1}	test
pn17q00292	1	ロビーは広々。	{"1": 3}	test
pn17q00295	1	それも良かったです。	{"1": 3}	test
pn17q00296	1	きれいなホテルで接客も丁寧でした。	{"1": 3}	test
pn17q00297	-1	とても使いにくかったです。	{"-1": 3}	test
pn17q00298	1	夕食も朝食も美味しい。	{"1": 3}	test
pn17q00299	0	気になった点としては...	{"0": 3}	test
pn17q00300	1	とても親切に感じました。	{"1": 3}	test
pn17q00301	1	朝食は種類も多くよかった。	{"1": 3}	test
pn17q00302	1	おかずは美味しかったです。	{"1": 3}	test
pn17q00303	1	また利用したいですありがとうございました。	{"1": 3}	test
pn17q00304	1	まあ満足です。	{"0": 1, "1": 2}	test
pn17q00305	1	されていて快適でした。	{"1": 3}	test
pn17q00306	1	夕食は美味しく頂けました。	{"1": 3}	test
pn17q00307	0	家族と宿泊しました。	{"0": 3}	test
pn17q00308	1	リニューアルされて綺麗です。	{"1": 3}	test
pn17q00309	0	はあったものの美味しく頂きました。	{"0": 2, "1": 1}	test
pn17q00310	0	蟹を食べに行きました。	{"0": 3}	test
pn17q00311	1	交通の便もよく助かりました。	{"1": 3}	test
pn17q00312	1	フロントの女性がとても感じが良かったです。	{"1": 3}	test
pn17q00313	0	登山で利用しました。	{"0": 3}	test
pn17q00314	1	値段も安かったのでまた利用したいと思います。	{"1": 3}	test
pn17q00315	0	泊まる分には問題ありません。	{"0": 2, "1": 1}	test
pn17q00316	1	静かな環境でのんびりできました。	{"1": 3}	test
pn17q00317	1	マンションのようなホテルでした。	{"0": 1, "1": 2}	test
pn17q00318	1	親切に対応してくださり感謝しています。	{"1": 3}	test
pn17q00319	-1	があり残念でした。	{"-1": 3}	test
pn17q00320	1	メニューも豊富で良かったです。	{"1": 3}	test
pn17q00321	1	駅からも近いし良かったです。	{"1": 3}	test
pn17q00322	1	ここは最高です。	{"1": 3}	test
pn17q00323	-1	理解できません。	{"-1": 3}	test
pn17q00324	1	食事は大満足でした!	{"1": 3}	test
pn17q00325	0	はじめて出張で利用しました。	{"0": 3}	test
pn17q00326	1	最高ですよね。	{"0": 1, "1": 2}	test
pn17q00327	1	また機会があったら利用させていただきたいです!	{"1": 3}	test
pn17q00328	1	露天風呂は最高です!!	{"1": 3}	test
pn17q00329	1	夕食も良かった。	{"1": 3}	test
pn17q00330	1	清潔で気持ち良く利用できました。	{"1": 3}	test
pn17q00331	0	餅っ!	{"0": 3}	test
pn17q00332	1	快適に過ごせてよかったです。	{"1": 3}	test
pn17q00333	1	まず部屋が綺麗。	{"1": 3}	test
pn17q00334	1	お風呂も広くて疲れが取れました。	{"1": 3}	test
pn17q00335	1	感激しましたっ!	{"1": 3}	test
pn17q00336	1	かなりゆっくり出来ました。	{"1": 3}	test
pn17q00337	1	また夏に来たいです	{"1": 3}	test
pn17q00338	-1	風呂が汚い。	{"-1": 3}	test
pn17q00339	1	無料の朝食が美味しかったです。	{"1": 3}	test
pn17q00340	0	子供と利用させて頂きました。	{"0": 2, "1": 1}	test
pn17q00341	1	ゆっくり過ごせてリフレッシュできました。	{"1": 3}	test
pn17q00342	1	スタッフの対応も良いと感じました。	{"1": 3}	test
pn17q00343	0	とにかくすごい!	{"0": 2, "1": 1}	test
pn17q00344	0	結婚記念日旅行に利用させていただきました。	{"0": 2, "1": 1}	test
pn17q00345	0	出張で利用させてもらっています。	{"0": 2, "1": 1}	test
pn17q00346	1	駅から近くてよかった。	{"1": 3}	test
pn17q00347	-1	ヨーグルトが欲しかった。	{"-1": 2, "0": 1}	test
pn17q00348	1	スタッフの対応も良し。	{"1": 3}	test
pn17q00349	0	部屋はビジネスホテル。	{"0": 3}	test
pn17q00350	1	男性スタッフいいですね。	{"1": 3}	test
pn17q00351	0	久しぶりに夫婦で宿泊しました。	{"0": 3}	test
pn17q00352	1	お風呂もサイコーでした。	{"1": 3}	test
pn17q00353	1	それも楽しかったです。	{"1": 3}	test
pn17q00354	1	部屋はキレイでスッキリ。	{"1": 3}	test
pn17q00357	0	お風呂とトイレは別。	{"0": 2, "1": 1}	test
pn17q00358	0	温泉は本館?	{"0": 3}	test
pn17q00359	1	繁華街にあり便利です。	{"1": 3}	test
pn17q00361	0	がゴロゴロ。	{"0": 3}	test
pn17q00362	1	朝食はとてもよかった。	{"1": 3}	test
pn17q00363	1	朝食も種類が豊富で美味しかったです!	{"1": 3}	test
pn17q00364	1	スタッフの皆さんは親切でした。	{"1": 3}	test
pn17q00365	1	お部屋も広く快適に過ごすことができました。	{"1": 3}	test
pn17q00366	1	夕飯も十分満足でした。	{"1": 3}	test
pn17q00367	0	時代を感じます。	{"-1": 1, "0": 2}	test
pn17q00368	0	普通のビジネスホテルって感じでした。	{"0": 3}	test
pn17q00369	1	朝食も美味しくて満足でした!	{"1": 3}	test
pn17q00370	0	二度目の大阪旅行。	{"0": 3}	test
pn17q00371	1	接客も良かった!	{"1": 3}	test
pn17q00372	1	皆喜んでいました。	{"1": 3}	test
pn17q00373	0	誕生日の記念に宿泊しました。	{"0": 2, "1": 1}	test
pn17q00374	1	エントランスからキレイ!	{"1": 3}	test
pn17q00375	1	コストパフォーマンス的には良かったです。	{"1": 3}	test
pn17q00376	1	期待以上のお宿でした!	{"1": 3}	test
pn17q00377	1	接客態度も良かったと思います。	{"1": 3}	test
pn17q00378	1	貸切風呂も楽しめました。	{"1": 3}	test
pn17q00379	1	お風呂も文句なしです。	{"1": 3}	test
pn17q00380	1	お風呂は広く気持ちよかったです。	{"1": 3}	test
pn17q00381	0	夕食も朝食も普通でした。	{"-1": 1, "0": 2}	test
pn17q00382	0	風呂は温泉です。	{"0": 3}	test
pn17q00383	1	窓からの景色も最高。	{"1": 3}	test
pn17q00384	1	目の前にコンビニあり。	{"0": 1, "1": 2}	test
pn17q00385	0	年末年始に利用。	{"0": 3}	test
pn17q00386	1	ゆっくりと楽しめました。	{"1": 3}	test
pn17q00387	1	温泉も広く気持ちよかったです。	{"1": 3}	test
pn17q00388	1	お腹いっぱい食べてしまいました。	{"1": 3}	test
pn17q00389	1	部屋は広くて快適!	{"1": 3}	test
pn17q00390	1	ゆっくりとした時間を過ごさせていただきました。	{"1": 3}	test
pn17q00391	1	量も多くお腹いっぱいになりました。	{"1": 3}	test
pn17q00392	1	部屋も清潔でとても過ごしやすかったです。	{"1": 3}	test
pn17q00393	1	ここは何度も利用しています。	{"0": 1, "1": 2}	test
pn17q00394	1	清潔でとても良いです。	{"1": 3}	test
pn17q00395	1	室内も清潔で快適でした。	{"1": 3}	test
pn17q00396	1	一人旅で利用いたしました。	{"0": 1, "1": 2}	test
pn17q00397	0	それ以外は◎。	{"0": 2, "1": 1}	test
pn17q00398	1	次回もまたお世話になろうと思います。	{"1": 3}	test
pn17q00399	1	部屋からの景色も絶景でした。	{"1": 3}	test
pn17q00400	1	部屋も必要十分。	{"0": 1, "1": 2}	test
pn17q00401	0	今回で4泊、日帰り6回しました。	{"0": 3}	test
pn17q00402	-1	貸切りなので1度しか入れませんでした。	{"-1": 3}	test
pn17q00403	-1	午後9時すぎから朝8時までなので1000円くらいだといいですね。	{"-1": 2, "0": 1}	test
pn17q00404	0	娘の誕生日のお祝いにディズニーランドへ行くために利用しました。	{"0": 2, "1": 1}	test
pn17q00405	0	友達と、USJと大阪観光のため利用させていただきました。	{"0": 2, "1": 1}	test
pn17q00406	1	チェックアウトの際も笑顔で見送ってくれて気持ち良かった。	{"1": 3}	test
pn17q00407	1	女性専用ルームだったので、アメニティーやナノスチーマーやフットマッサージまで。	{"0": 1, "1": 2}	test
pn17q00408	-1	時間で管理してるなら案内出して欲しいです。	{"-1": 3}	test
pn17q00409	1	チェックインを早める電話をした際も快く対応くださり、お部屋はお手洗い、水回り、隅々まで清潔でした。	{"1": 3}	test
pn17q00411	0	娘の入学式に出席するため、祖父母や親戚など7めいで宿泊しました。	{"0": 3}	test
pn17q00412	1	お風呂は全て大変よかったです。	{"1": 3}	test
pn17q00413	1	一番の満足点はタイトルにもあるとおりコストパフォーマンスの良さではないでしょうか。	{"1": 3}	test
pn17q00415	0	平日朝食つき7,020円で宿泊翌日竹生島へ行くための前泊で利用。	{"0": 3}	test
pn17q00416	0	予約できるホテルを探しました。	{"0": 3}	test
pn17q00418	-1	確かに見た目の老朽化?	{"-1": 3}	test
pn17q00420	1	お湯加減も丁度良く最高のお湯でした。	{"1": 3}	test
pn17q00421	1	朝食は、お粥とチーズオムレツをお願いし、サラダに、ヨーグルトとフルーツ三昧。	{"0": 1, "1": 2}	test
pn17q00422	0	市内在住なので、過去何度か宿泊しました。	{"0": 2, "1": 1}	test
pn17q00424	1	母と娘を招待し女3人で新年初温泉を満喫しました。	{"1": 3}	test
pn17q00425	1	時間の経過を感じる建物ながらお掃除が隅々まで行き届いていて気持ち良く過ごせました。	{"1": 3}	test
pn17q00426	0	他にいいところが空いていればそっちを選択するかもですね。	{"-1": 1, "0": 2}	test
pn17q00428	0	そのお陰?	{"-1": 1, "0": 2}	test
pn17q00429	0	ただ朝のバイキングで席を指定され並んでいた所、私達の席を隣のテーブルとくっつけていて、家族連れが座りました。	{"0": 3}	test
pn17q00430	1	とてもいい部屋でテンションが上がり、ランタン見て帰ったときの夜景で最高の気持ちになりました。	{"1": 3}	test
pn17q00431	-1	土曜という事もあり、どこも宿泊料が高く、あまり空室もなし。	{"-1": 3}	test
pn17q00433	1	またお風呂も自分には丁度良い温度で、ほっかほっかに温まり湯ざめもせず、旅の疲れもとれました。	{"1": 3}	test
