rteC31q00011	0	太平洋一望。	オーシャンビュー最高です。	null	[["太", 1], ["平", 1], ["洋", 1], ["一", 1], ["望", 1], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00012	0	夕食のバイキングが楽しかったです。	夕食のバイキングが豪華でした。	null	[["夕食のバイキング", 0], ["が", 0], ["楽しかったです", 2], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00013	1	空気清浄機も完備です。	加湿器付き空気清浄機完備。	null	[["空気清浄機", 0], ["も", 0], ["完備", 0], ["です", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00014	0	ツルツル!!	しかも、お安い!	null	[["ツルツル", 3], ["!!", 2], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00015	0	博多駅から徒歩1分?	博多駅筑紫口からすぐ。	null	[["博多", 0], ["駅から徒歩", 0], ["1", 1], ["分", 1], ["?", 2], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00016	0	夜でも安心です。	女性専用で安心です。	null	[["夜", 3], ["でも", 2], ["安心です", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00017	0	でもキレイにしてます。	朝食も、種類豊富でした。	null	[["でも", 1], ["キレイ", 1], ["に", 0], ["してます", 0], ["<1>", 0], ["<unknown>", 2]]	train
rteC31q00019	0	お部屋に空気清浄機・消臭スプレー・ズボンプレッサー完備です。	部屋は禁煙室でした。	null	[["お部屋に", 1], ["空気清浄機", 1], ["・", 2], ["消臭スプレー", 1], ["・", 0], ["ズ", 1], ["ボ", 1], ["ン", 1], ["プレ", 1], ["ッ", 1], ["サー", 1], ["完備", 0], ["です", 0], ["<1>", 0], ["<unknown>", 2]]	train
rteC31q00020	0	フロント対応がスッキリしている。	受付の対応は、良かったです。	null	[["フロント対応", 0], ["が", 0], ["ス", 2], ["ッ", 2], ["キ", 2], ["リ", 2], ["している", 1], ["<1>", 1], ["<unknown>", 0]]	dev
rteC31q00021	0	また、大浴場もよかったです。	まずスタッフの方々への教育がしっかりしてるかと。	null	[["また", 0], ["、", 0], ["大浴場も", 1], ["よかったです", 0], ["<1>", 0], ["<unknown>", 2]]	train
rteC31q00022	0	フロントの方々の対応が気持ち良かったです。	スタッフの皆さんの対応が心地よかったです。	null	[["フロントの方々", 2], ["の対応が", 0], ["気持ち良かったです", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00023	1	布団でぐっすり休むことができました。	布団もふかふかで熟睡できました。	null	[["布団", 0], ["で", 0], ["ぐっすり", 0], ["休む", 0], ["ことができました", 0], ["<1>", 3], ["<unknown>", 0]]	dev
rteC31q00024	1	ロフトの部屋に泊まりました。	ロフトに子供が喜んでました。	null	[["ロフト", 0], ["の部屋", 0], ["に泊まりました", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00025	0	駅から徒歩一分!	駅から30秒!	null	[["駅から徒歩", 1], ["一", 3], ["分", 3], ["!", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00026	1	ベッドがとても大きかったです。	ベッドはとても広いです。	null	[["ベッドが", 0], ["とても", 0], ["大きかった", 0], ["です", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00027	1	全てが良かったです。	全てがスマートです。	null	[["全てが", 0], ["良かったです", 0], ["<1>", 2], ["<unknown>", 1]]	train
rteC31q00028	1	朝ごはんが充実してます。	朝ごはんがよかったです。	null	[["朝ごはん", 0], ["が", 0], ["充実して", 0], ["ます", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00029	1	温泉が気に入りました。	乳白色の温泉が好きです。	null	[["温泉が", 0], ["気に入りました", 0], ["<1>", 3], ["<unknown>", 0]]	dev
rteC31q00030	0	とてもあたたまりました。	ゆっくり落ち着きました。	null	[["とても", 0], ["あ", 0], ["た", 0], ["た", 0], ["まり", 0], ["ました", 0], ["<1>", 1], ["<unknown>", 2]]	train
rteC31q00031	0	シンプルで良い。	部屋は。。。	null	[["シンプル", 0], ["で", 0], ["良い", 0], ["<1>", 0], ["<unknown>", 3]]	train
rteC31q00032	0	また朝食が美味しいです。	〇部屋が広い。	null	[["また", 1], ["朝食が", 1], ["美味しいです", 1], ["<1>", 0], ["<unknown>", 2]]	train
rteC31q00033	0	朝食は、とても充実しています。	一流ホテルですね。	null	[["朝食は", 2], ["、", 1], ["とても", 1], ["充実しています", 2], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00034	1	接客も笑顔で気持ちよかったです。	皆さん笑顔で対応してくださいます。	null	[["接客も", 1], ["笑顔で", 0], ["気持ちよかったです", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00035	0	また、大浴場も綺麗でした。	親切でした。	null	[["また", 1], ["、", 1], ["大浴場も", 2], ["綺麗でした", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00037	1	泉質が好きです。	とにかく温泉がいい。	null	[["泉質が", 1], ["好きです", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00038	0	シラス丼美味しかったです。	朝からイクラ丼食べました。	null	[["シ", 3], ["ラ", 3], ["ス", 3], ["丼", 1], ["美味しかったです", 0], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00039	0	お風呂、とても良かったです。	期待通りの夕食でした。	null	[["お風呂", 3], ["、", 1], ["とても良かったです", 1], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00040	0	何より、朝食が美味しかったです。	気遣いが嬉かったです。	null	[["何より", 1], ["、", 1], ["朝食が", 3], ["美味しかったです", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00041	0	ウエルカムコーヒーがおいしかった。	夕焼けがきれいでした。	null	[["ウ", 3], ["エ", 3], ["ル", 3], ["カ", 3], ["ム", 3], ["コーヒー", 3], ["が", 3], ["おいしかった", 3], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00042	0	とてもかわいらしかったです。	とても、素敵でした。	null	[["とても", 0], ["かわ", 2], ["い", 2], ["ら", 2], ["しかったです", 2], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00043	1	サービス、立地など全てにおいて満足しました。	立地条件、ベッドの広さ、衛星面などこの価格で文句なしです。	null	[["サービス", 1], ["、", 1], ["立地", 0], ["など", 0], ["全てにおいて", 0], ["満足しました", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00044	0	バスタオルが使い放題。	マッサージチェアは無料。	null	[["バスタオル", 3], ["が", 3], ["使い", 2], ["放題", 2], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00045	0	マイナス点が見当たりません。	ただ、駐車場が不便でした。	null	[["マイナス", 3], ["点", 3], ["が", 3], ["見", 3], ["当たり", 3], ["ません", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00046	0	地下鉄なんば駅から2~3分の近さ。	牧志駅から徒歩1分。	null	[["地下鉄", 3], ["なん", 3], ["ば", 3], ["駅から", 1], ["2~3", 3], ["分の", 0], ["近", 0], ["さ", 0], ["<1>", 0], ["<unknown>", 0]]	test
rteC31q00047	0	無料の朝食が付いています。	温泉良かったです。	null	[["無料の朝食", 3], ["が付いて", 3], ["います", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00048	1	とてもお安いです。	お得感満載です!	null	[["とても", 1], ["お", 1], ["安い", 1], ["です", 1], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00049	0	一番のお気に入りは、朝食バイキングです。	一番のお気に入りがお風呂です。	null	[["一番", 0], ["の", 0], ["お気に入り", 0], ["は", 0], ["、", 0], ["朝食バイキング", 2], ["です", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00050	0	また、お部屋は狭いです。	塩加減が絶妙でした。	null	[["また", 2], ["、", 2], ["お部屋は", 2], ["狭い", 2], ["です", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00051	1	サービス最高でした。	スタッフの心遣いに感激しました。	null	[["サービス", 0], ["最高でした", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00052	1	そして、とても美味しかったです。	その美味しさに感動しました。	null	[["そして", 0], ["、", 0], ["とても美味しかったです", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00053	0	ゆったりと休めました。	お風呂は、最高でした!	null	[["ゆったりと", 2], ["休め", 2], ["ました", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00054	1	また、料理も最高です。	とにかく食事が素晴らしいです。	null	[["また", 0], ["、", 0], ["料理も", 0], ["最高です", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00055	1	特にお風呂が気に入りました!	温泉が一番気に入りました。	null	[["特に", 0], ["お風呂が", 0], ["気に入りました", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00056	0	チェックイン前でも荷物を預かってくれます。	チェックアウト後に荷物を預かってもらえました。	null	[["チェックイン前", 2], ["でも", 0], ["荷物を預かって", 0], ["くれます", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00057	0	フロントの対応!	夜食のラーメン!	null	[["フロントの対応", 2], ["!", 0], ["<1>", 0], ["<unknown>", 1]]	dev
rteC31q00058	0	24時間いつでも入れます。	料理、お風呂、部屋すべて満足です。	null	[["24", 2], ["時間", 2], ["いつでも", 2], ["入れます", 2], ["<1>", 0], ["<unknown>", 1]]	test
rteC31q00059	0	夕食は素晴らしい。	とにかく料理がすごい。	null	[["夕食は", 2], ["素晴らしい", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00060	0	加湿器の無料貸し出しもありがたかったです。	フロントの方の笑顔がステキでした。	null	[["加湿器", 2], ["の", 2], ["無料", 2], ["貸し出し", 2], ["も", 2], ["ありがたかったです", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00061	0	特にアワビが絶品でした。	ただ、寒かったです。	null	[["特に", 2], ["アワビ", 2], ["が", 2], ["絶品でした", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00062	1	ただ露天風呂は良かったです!	露天風呂に癒されました。	null	[["ただ", 1], ["露天風呂は", 0], ["良かったです", 0], ["!", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00063	1	全て最高でした!	全てにおいて最高でした。	null	[["全て", 0], ["最高でした", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	test
rteC31q00064	0	部屋はオーシャンビューです!	太平洋一望。	null	[["部屋は", 2], ["オーシャンビュー", 1], ["です", 0], ["!", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00065	0	14時前にチェックインできました。	13時チェックアウトでゆっくりできました。	null	[["14", 1], ["時", 1], ["前に", 1], ["チェックイン", 2], ["できました", 1], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00066	0	部屋は、いたって普通でした。	子連れでもゆっくりできました。	null	[["部屋は", 2], ["、", 2], ["いた", 2], ["って", 2], ["普通でした", 2], ["<1>", 0], ["<unknown>", 1]]	dev
rteC31q00067	1	バイキング形式の朝ご飯で、品数が豊富です。	朝食がボリューミー(バイキング)で、美味しいです。	null	[["バイキング形式", 0], ["の", 0], ["朝ご飯", 0], ["で", 0], ["、", 0], ["品数", 1], ["が", 1], ["豊富", 1], ["です", 1], ["<1>", 2], ["<unknown>", 0]]	dev
rteC31q00068	0	大浴場、とても良かったです。	眺望抜群。	null	[["大浴場", 2], ["、", 1], ["とても良かったです", 1], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00069	0	接客→問題なし。	清潔感→普通。	null	[["接客", 2], ["→", 1], ["問題なし", 1], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00070	0	貸し切り露天風呂。	行き届いている。	null	[["貸し切り露天風呂", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00071	0	とにかく、最高です。	贅沢の極みです。	null	[["とにかく", 1], ["、", 1], ["最高です", 1], ["<1>", 1], ["<unknown>", 1]]	test
rteC31q00072	1	枕が選べます。	枕の貸出もあります。	null	[["枕", 0], ["が", 0], ["選べ", 0], ["ます", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00073	1	ウォシュレット完備。	トイレもウォシュレット付きです。	null	[["ウォシュレット", 0], ["完備", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00074	1	チケット付きのプランでした。	リフト券付きのプランを利用させていただきました。	null	[["チケット", 1], ["付きのプラン", 0], ["でした", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00075	0	温泉あり。	車で行きやすい。	null	[["温泉", 2], ["あり", 1], ["<1>", 0], ["<unknown>", 1]]	test
rteC31q00076	0	ピカピカです。	シンプルです。	null	[["ピ", 2], ["カ", 2], ["ピ", 0], ["カ", 0], ["です", 0], ["<1>", 0], ["<unknown>", 2]]	train
rteC31q00078	1	特に、風呂が良かったです。	・風呂、サウナが充実。	null	[["特に", 0], ["、", 0], ["風呂が", 0], ["良かったです", 0], ["<1>", 3], ["<unknown>", 0]]	test
rteC31q00079	0	チェックイン、スムーズ。	食事は、良かった。	null	[["チェックイン", 2], ["、", 1], ["スムーズ", 1], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00081	0	お得感を感じました。	高級感を感じました。	null	[["お得感", 3], ["を感じました", 0], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00082	0	行き届いてます。	洗練されています。	null	[["行き届いて", 3], ["ます", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00083	0	駅から遠いです。	大阪駅から徒歩数分。	null	[["駅から", 0], ["遠い", 3], ["です", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00084	0	料理、お風呂はよかったです。	ビジネスに最適です。	null	[["料理", 3], ["、", 3], ["お風呂は", 3], ["よかったです", 2], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00085	0	しかも天然温泉!	しかも温泉でした。	null	[["しかも", 0], ["天然温泉", 3], ["!", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00086	1	アメニティが気に入りました。	アメニティもお気に入りです。	null	[["アメニティ", 0], ["が", 0], ["気に入りました", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00087	0	ゆっくり露天風呂に入れました。	ただ、部屋が残念でした。	null	[["ゆっくり", 3], ["露天風呂に", 3], ["入れました", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00088	0	また、朝食も充実していました。	お腹いっぱいになります。	null	[["また", 2], ["、", 2], ["朝食も", 3], ["充実していました", 2], ["<1>", 0], ["<unknown>", 0]]	test
rteC31q00089	1	特に朝食がうまい。	特に朝食が美味しい。	null	[["特に", 0], ["朝食が", 0], ["う", 0], ["まい", 0], ["<1>", 3], ["<unknown>", 0]]	test
rteC31q00090	0	露天風呂付の客室を予約しました。	温泉付きの部屋を予約しました。	null	[["露天風呂付", 3], ["の", 1], ["客室", 1], ["を予約しました", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00091	1	何より清潔。	やっぱり清潔が一番です。	null	[["何より", 0], ["清潔", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00092	0	朝食はご飯がおいしかったです。	チェックアウトが11時でのんびりできました。	null	[["朝食は", 3], ["ご飯が", 3], ["おいしかったです", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00093	0	部屋にマッサージ機がありました。	マッサージチェアも付いてました。	null	[["部屋に", 2], ["マッサージ機", 0], ["がありました", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00094	1	コンビニ近い!	コンビニ至近。	null	[["コンビニ", 0], ["近い", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00095	0	とても、お勧めの宿です。	とても重宝しています。	null	[["とても", 0], ["、", 1], ["お勧め", 2], ["の", 1], ["宿です", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00096	0	ただ、駐車場が狭いです。	部屋がとてもお洒落でした。	null	[["ただ", 3], ["、", 3], ["駐車場が", 3], ["狭い", 3], ["です", 3], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00097	1	お風呂は、温泉で良かったです。	お風呂が温泉でした。	null	[["お風呂は", 0], ["、", 0], ["温泉で", 0], ["良かったです", 1], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00098	1	周辺に飲食店は多いです。	近くに飲食店が多い。	null	[["周辺に", 0], ["飲食店", 0], ["は", 0], ["多い", 0], ["です", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00099	0	心遣いが嬉しかったです。	朝食は、満足しました。	null	[["心遣い", 3], ["が", 3], ["嬉しかったです", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00100	0	また、食事もおいしかったです。	夕食のバイキングが楽しかったです。	null	[["また", 1], ["、", 1], ["食事も", 1], ["おいしかったです", 1], ["<1>", 1], ["<unknown>", 1]]	train
rteC31q00101	0	出迎えから見送りまで完璧でした。	食事は質、量ともに満足です。	null	[["出迎え", 2], ["から", 2], ["見送り", 2], ["まで", 2], ["完璧", 2], ["でした", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00102	0	ステーキ柔らかかったです。	ステーキ最高!	null	[["ステーキ", 0], ["柔らか", 2], ["かったです", 2], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00103	1	朝ごはんが充実してます。	朝ごはんが豪華でした。	null	[["朝ごはん", 0], ["が", 0], ["充実して", 0], ["ます", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00104	0	フロントの方がとても親切です。	接客がとても親切です。	null	[["フロントの方が", 1], ["とても親切で", 0], ["す", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00105	0	やっぱりここの温泉は最高です。	ここのお風呂が大好きです。	null	[["やっぱり", 0], ["ここの", 0], ["温泉は", 1], ["最高です", 0], ["<1>", 2], ["<unknown>", 0]]	test
rteC31q00106	0	そして部屋の広さ。	でも、美味しかった。	null	[["そして", 1], ["部屋の広さ", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00107	0	立地の良さで選びました。	安さが魅力です。	null	[["立地", 3], ["の良さ", 2], ["で", 1], ["選びました", 0], ["<1>", 0], ["<unknown>", 0]]	test
rteC31q00108	0	24時間外出可能。	お風呂は24時間入れます。	null	[["24", 0], ["時間", 0], ["外出", 3], ["可能", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00109	0	デザートの杏仁豆腐が絶品でした。	天婦羅も揚げたてでした。	null	[["デザート", 3], ["の", 3], ["杏", 3], ["仁", 3], ["豆腐", 3], ["が", 1], ["絶品でした", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00110	0	駅からすぐです!	バス停からすぐです。	null	[["駅からすぐ", 3], ["です", 0], ["!", 0], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00111	1	対応、案内などよかったです。	出迎えから見送りまで完璧でした。	null	[["対応", 0], ["、", 0], ["案内", 1], ["など", 0], ["よかったです", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00112	0	朝食は、和食がおいしかったです。	和食がおすすめ。	null	[["朝食は", 2], ["、", 1], ["和食", 0], ["が", 0], ["おいしかったです", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00113	0	ワインありがとうございました。	また、フロントの方の接客もよかったです。	null	[["ワイン", 3], ["ありがとうございました", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00114	0	カレーが特に!	また、露天風呂も最高です。	null	[["カレー", 3], ["が", 2], ["特に", 1], ["!", 1], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00115	0	枕を選べる。	枕が寝やすいです。	null	[["枕", 0], ["を", 1], ["選べる", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00116	0	焼きたてパンがとても美味しいです。	パンの種類が豊富です。	null	[["焼きたて", 3], ["パン", 0], ["がとても", 1], ["美味しいです", 3], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00117	0	浴衣もサイズが豊富です。	浴衣が選べます。	null	[["浴衣", 0], ["も", 0], ["サイズ", 3], ["が", 1], ["豊富", 2], ["です", 0], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00118	0	快適の一言。	食事は、値段相応でした。	null	[["快適", 3], ["の一言", 2], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00119	0	朝食付きで格安でした。	ただ、部屋は普通でした。	null	[["朝食付きで", 3], ["格安", 3], ["でした", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00120	1	何となく落ち着きます。	部屋も落ち着きます。	null	[["何", 1], ["と", 1], ["なく", 1], ["落ち着きます", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00121	0	一人旅の観光利用に最適である。	出張にはうってつけです。	null	[["一人旅", 3], ["の", 3], ["観光", 3], ["利用", 1], ["に", 1], ["最適", 1], ["である", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00122	1	ゆっくりと食事ができました。	ゆったりと食事を楽しみました。	null	[["ゆっくりと", 0], ["食事", 0], ["ができました", 0], ["<1>", 3], ["<unknown>", 0]]	test
rteC31q00123	0	夕食、朝食も満足しました。	コストパフォーマンスOK。	null	[["夕食", 1], ["、", 1], ["朝食も", 1], ["満足しました", 1], ["<1>", 1], ["<unknown>", 1]]	train
rteC31q00124	0	とにかく種類が豊富!	とにかく量が多い!	null	[["とにかく", 0], ["種類", 1], ["が", 1], ["豊富", 0], ["!", 0], ["<1>", 1], ["<unknown>", 1]]	train
rteC31q00125	1	その気遣いにとても感動しました!	スタッフの方の気遣いに感動しました。	null	[["その", 0], ["気遣い", 0], ["に", 0], ["とても", 0], ["感動しました", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00126	0	夕食、朝食共にお腹いっぱい食べました。	夕食、朝食ともバイキングでした。	null	[["夕食", 0], ["、", 0], ["朝食共に", 0], ["お腹いっぱい", 1], ["食べました", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00127	0	ただ、古い。	レトロ感満載!	null	[["ただ", 1], ["、", 1], ["古い", 1], ["<1>", 1], ["<unknown>", 1]]	train
rteC31q00128	0	また、ここのお風呂はとても温まります。	ここの温泉の泉質が大好きです。	null	[["また", 0], ["、", 0], ["ここの", 0], ["お風呂は", 0], ["とても", 0], ["温まり", 1], ["ます", 1], ["<1>", 1], ["<unknown>", 1]]	train
rteC31q00129	1	女性専用フロアで安心。	レディースルーム利用でした。	null	[["女性専用", 0], ["フロア", 1], ["で", 1], ["安心", 1], ["<1>", 2], ["<unknown>", 0]]	dev
rteC31q00130	1	また朝食も良かったです。	特に、空港からの出迎え車・朝食に満足しています。	null	[["また", 0], ["朝食も", 1], ["良かったです", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC31q00131	0	しかも朝食無料。	ただ、お風呂が狭い!	null	[["しかも", 1], ["朝食", 2], ["無料", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00132	0	ただ、部屋はかなり狭いです。	とにかく至れり尽くせり!	null	[["ただ", 1], ["、", 1], ["部屋は", 2], ["かなり", 2], ["狭い", 2], ["です", 1], ["<1>", 0], ["<unknown>", 1]]	dev
rteC31q00133	0	朝食、良かったです。	駅のまん前です。	null	[["朝食", 3], ["、", 3], ["良かったです", 3], ["<1>", 0], ["<unknown>", 0]]	dev
rteC31q00134	1	お風呂は、源泉かけ流しで最高でした。	源泉掛け流しを堪能しました。	null	[["お風呂は", 0], ["、", 0], ["源泉かけ流し", 0], ["で", 0], ["最高でした", 0], ["<1>", 3], ["<unknown>", 0]]	dev
rteC31q00135	0	夕食が絶品です。	食事は最高でした。	null	[["夕食が", 2], ["絶品", 0], ["です", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00136	0	朝食も、とても、美味しかったです。	すぐに部屋に案内してもらいました。	null	[["朝食も", 2], ["、", 2], ["とても", 2], ["、", 0], ["美味しかったです", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC31q00137	0	東京タワーとスカイツリーが両方見える。	お風呂は...。	null	[["東京", 2], ["タワー", 2], ["と", 2], ["スカイツリー", 2], ["が", 2], ["両方", 2], ["見える", 2], ["<1>", 0], ["<unknown>", 1]]	test
rteC31q00138	0	とても割高です。	割引あります。	null	[["とても", 0], ["割高", 3], ["です", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC31q00139	0	手書きのメッセージに感動しました。	また、スタッフの方も親切でした。	null	[["手", 2], ["書き", 2], ["の", 2], ["メッセージ", 2], ["に感動しました", 2], ["<1>", 1], ["<unknown>", 0]]	dev
rteC31q00140	1	全てパーフェクトです。	すべてがパーフェクトでした。	null	[["全て", 0], ["パー", 0], ["フェ", 0], ["ク", 0], ["ト", 0], ["です", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00141	0	部屋は、古い。	接客→心からの接客、全く問題無し。	null	[["部屋は", 3], ["、", 2], ["古い", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00142	1	近くに飲食店がたくさんあります。	周辺に飲食店も多いです。	null	[["近くに", 0], ["飲食店", 0], ["がたくさんあり", 0], ["ます", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00143	1	お風呂が大変気に入っています。	温泉がとても気に入ってます。	null	[["お風呂が", 0], ["大変", 0], ["気に入っています", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00144	1	接客も満足しています。	接客サービス満足しております。	null	[["接客も", 0], ["満足しています", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC31q00145	0	お肉がとろけました。	朝食は、フレンチトーストが美味しかったです。	null	[["お肉", 3], ["が", 2], ["とろ", 3], ["け", 3], ["ました", 2], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00146	0	親切丁寧です。	お安いです。	null	[["親切丁寧", 3], ["です", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC31q00147	1	意外と落ち着きます。	落ち着きます!	null	[["意外と", 0], ["落ち着きます", 0], ["<1>", 3], ["<unknown>", 0]]	train
