rte12q00055	1	朝食のパンも美味しかったです。	朝食のパンもおいしく、大変満足しました!	{"0": 0, "1": 5}	null	train
rte12q00056	1	駅から遠いです。	駅からは、ちょっと遠いです。	{"0": 0, "1": 5}	null	dev
rte12q00057	1	部屋も清潔でぐっすり眠れました。	部屋も清潔感があり、グッスリ眠れました。	{"0": 0, "1": 5}	null	train
rte12q00058	1	お掃除も行き届いていました。	お掃除も行き届いて気持ち良く過ごせました。	{"0": 0, "1": 5}	null	dev
rte12q00059	1	癒しの宿でした。	癒しの空間です。	{"0": 0, "1": 5}	null	train
rte12q00060	1	お味は良かったです。	お味の方も美味しかったです。	{"0": 0, "1": 5}	null	train
rte12q00061	1	ご飯が美味しかった!	ご飯がとっても美味しかったです。	{"0": 0, "1": 5}	null	train
rte12q00062	1	部屋も広く清潔で快適でした。	部屋は広くて清潔、快適でした。	{"0": 0, "1": 5}	null	train
rte12q00065	1	ボリュームも満点でした。	ボリュームも大満足でした。	{"0": 0, "1": 5}	null	train
rte12q00067	1	立地も悪くありません。	立地も申し分なく。	{"0": 0, "1": 5}	null	train
rte12q00068	1	歯ブラシがなかった。	歯ブラシが無かったので嫌でした。	{"0": 0, "1": 5}	null	train
rte12q00069	1	露天風呂はありません。	露天風呂がないんです!	{"0": 0, "1": 5}	null	train
rte12q00070	1	朝ごはんもお腹いっぱいになりました。	朝食のバイキングもお腹いっぱいいただきました。	{"0": 0, "1": 5}	null	train
rte12q00072	0	焼きたてパンも美味しかったです。	朝のパンもとても美味しかったです。	{"0": 3, "1": 2}	null	train
rte12q00073	1	おもてなし最高でした。	清潔感、おもてなしとても良かったです。	{"0": 0, "1": 5}	null	train
rte12q00074	1	とても気持ちよく利用出来ました。	大変気持ちよく利用させて頂きました。	{"0": 0, "1": 5}	null	dev
rte12q00075	0	歴史を感じます。	朝食は、良かったです。	{"0": 5, "1": 0}	null	dev
rte12q00076	1	ご飯も大満足でした。	ご飯も大変美味しくいただきました。	{"0": 0, "1": 5}	null	train
rte12q00077	1	コンビニもあるので便利でした。	コンビニもあり、とても便利でした!	{"0": 0, "1": 5}	null	train
rte12q00078	1	値段が安くて助かりました。	値段もリーズナブルで助かりました!	{"0": 0, "1": 5}	null	test
rte12q00079	0	この値段でこの量!?	思わず、本当にいいの!?	{"0": 5, "1": 0}	null	train
rte12q00080	1	アメニティ助かりました。	アメニティバイキングは有難いです。	{"0": 1, "1": 4}	null	train
rte12q00081	1	部屋自体は綺麗でした。	部屋自体は清潔感があり大変良かったです。	{"0": 0, "1": 5}	null	train
rte12q00082	1	清掃は行き届いています。	キレイに掃除されています。	{"0": 0, "1": 5}	null	dev
rte12q00083	1	サービスも良いと思います。	サービスは、とてもよいと思います。	{"0": 0, "1": 5}	null	train
rte12q00084	1	とにかく駅に近くて便利。	とにかく、立地がいい。	{"0": 0, "1": 5}	null	dev
rte12q00085	0	駅直結で便利なホテルです。	駅近で本当に便利なホテルです。	{"0": 1, "1": 4}	null	train
rte12q00086	1	静かな環境です。	静かな環境や自然豊かなので気に入っています。	{"0": 0, "1": 5}	null	train
rte12q00088	0	スープもとても美味しかったです。	朝食のお粥もとても美味しかったです。	{"0": 3, "1": 2}	null	train
rte12q00089	1	お部屋もとても綺麗で申し分ありません。	お部屋もとても綺麗で、大満足でした。	{"0": 0, "1": 5}	null	test
rte12q00090	1	部屋は広くて快適だった。	部屋は広々としていて良かった。	{"0": 0, "1": 5}	null	dev
rte12q00092	1	大浴場も広々。	大浴場も、広々していて良かった。	{"0": 0, "1": 5}	null	train
rte12q00093	1	近くにスーパーもあり便利です。	近くにスーパーもあり、便利な立地でした。	{"0": 1, "1": 4}	null	dev
rte12q00094	1	部屋は広めできれいでした。	部屋が広くきれいでした。	{"0": 0, "1": 5}	null	train
rte12q00095	1	内容は普通です。	内容は値段相応ですね。	{"0": 1, "1": 4}	null	dev
rte12q00096	1	立地は問題なしです。	駅前で立地は問題ありません。	{"0": 0, "1": 5}	null	train
rte12q00097	1	ちょうど良い量でした。	量も多すぎず少なすぎず調度いい量でした。	{"0": 1, "1": 4}	null	train
rte12q00098	1	部屋もゆったり。	部屋もゆっくりできました。	{"0": 2, "1": 3}	null	train
rte12q00099	0	温泉が気に入りました。	大浴場が気に入りました。	{"0": 2, "1": 3}	null	dev
rte12q00101	1	そして広い。	しかもお部屋が広いですね!	{"0": 1, "1": 4}	null	train
rte12q00102	1	アクセス便利。	立地も便利。	{"0": 2, "1": 3}	null	train
rte12q00103	1	観光には最適です。	観光拠点にも最適です。	{"0": 2, "1": 3}	null	train
rte12q00104	0	それ以外は美味しかったです。	それ以外は、良かったと思います。。	{"0": 1, "1": 4}	null	train
rte12q00105	0	お風呂も温まりました。	お風呂もぬるかったです。	{"0": 5, "1": 0}	null	test
rte12q00106	0	お蕎麦もおいしかったです。	お魚もおいしかったです。	{"0": 5, "1": 0}	null	train
rte12q00107	1	本当に素晴らしい景色でした。	本当に最高な夜景でした。	{"0": 2, "1": 3}	null	train
rte12q00108	1	朝食はバイキング形式で美味しくいただきました。	朝食のバイキングも種類が豊富で美味しくいただきました。	{"0": 0, "1": 5}	null	train
rte12q00110	0	安くて綺麗。	駅に近くて綺麗!	{"0": 5, "1": 0}	null	test
rte12q00111	1	食事がイマイチでした。	朝のバイキングはイマイチでした。	{"0": 2, "1": 3}	null	train
rte12q00112	0	駅から近いので利用しています。	出張先に近いので度々利用しています。	{"0": 5, "1": 0}	null	test
rte12q00115	1	朝食も美味しいですよ。	朝食もとても美味しいですょ!	{"0": 0, "1": 5}	null	train
rte12q00116	1	スタッフの方々の対応は◎	従業員の対応は良く、すごく親切で好印象でした	{"0": 0, "1": 5}	null	train
rte12q00118	1	朝食がオススメです。	朝食の和食がお勧めです。	{"0": 2, "1": 3}	null	train
rte12q00120	1	朝食はバイキングでした。	朝食は和食のバイキング形式です。	{"0": 1, "1": 4}	null	train
rte12q00121	1	とにかく広い!	とにかく部屋が広くてびっくり。	{"0": 0, "1": 5}	null	train
rte12q00122	1	不自由なく快適に過ごせました。	のんびり快適に過ごせました。	{"0": 2, "1": 3}	null	train
rte12q00123	1	温泉もオススメです。	温泉も最高です!	{"0": 0, "1": 5}	null	dev
rte12q00124	1	値段を考えれば妥当だと思います。	値段を考えれば文句無しです。	{"0": 0, "1": 5}	null	test
rte12q00125	1	部屋も清潔でぐっすり眠れました。	お部屋も清潔でゆっくり休めました。	{"0": 0, "1": 5}	null	train
rte12q00126	1	エアコンの効きが悪い。	古くないのにエアコンの効きが悪かった。	{"0": 0, "1": 5}	null	train
rte12q00127	1	朝食最高です!	特に、朝ごはん最高です。	{"0": 1, "1": 4}	null	test
rte12q00128	0	シャワーの温度調節が難しかったです。	湯船の温度調節がちょっと難しかったです。	{"0": 4, "1": 1}	null	train
rte12q00132	1	格安です。	料金もリーズナブルです。	{"0": 0, "1": 5}	null	train
rte12q00133	1	部屋も温泉も良かったです。	部屋の雰囲気もお風呂も良かったです。	{"0": 1, "1": 4}	null	train
rte12q00135	1	そして安い。	しかも値段が安い!	{"0": 0, "1": 5}	null	train
rte12q00136	1	立地も悪くありません。	立地条件は悪くない。	{"0": 1, "1": 4}	null	dev
rte12q00137	0	貸切風呂も広くてよかったです。	貸切風呂は新しくて気持ちよかったです。	{"0": 4, "1": 1}	null	train
rte12q00138	1	全てが快適でした。	すべてが素晴らしい。	{"0": 0, "1": 5}	null	train
rte12q00140	1	部屋は綺麗で清潔感がありました。	部屋はとてもきれいで、良かったです。	{"0": 0, "1": 5}	null	train
rte12q00141	0	味付けが良かったです。	雰囲気で良かったです。	{"0": 5, "1": 0}	null	dev
rte12q00142	1	カニの食べ放題も良かったです。	後カニ食べ放題も満足感。	{"0": 0, "1": 5}	null	train
rte12q00143	1	駐車場も広く便利でした。	すぐ近くに、コンビニもあり、駐車場も広く便利です。	{"0": 0, "1": 5}	null	train
rte12q00144	1	コスパは普通です。	コスパは相応だと思います。	{"0": 1, "1": 4}	null	train
rte12q00145	1	お風呂もいいお湯でした。	温泉は大変いいお湯でした。	{"0": 0, "1": 5}	null	train
rte12q00146	1	とてもキレイで良かったです。	お部屋もキレイで良かったです。	{"0": 2, "1": 3}	null	train
rte12q00147	1	朝食もボリュームたっぷり。	朝食もボリューム満点で、美味しかったです。	{"0": 0, "1": 5}	null	train
rte12q00148	0	問題は駐車場。	問題は仲居。	{"0": 5, "1": 0}	null	dev
rte12q00149	1	部屋も古いです。	部屋は古く設備も古いです。	{"0": 0, "1": 5}	null	train
rte12q00150	1	貸切風呂も広くてよかったです。	貸切のお風呂も広くてすごく良かったです。	{"0": 0, "1": 5}	null	dev
rte12q00151	1	サービスも良いと思います。	サービスも大変良い。	{"0": 0, "1": 5}	null	train
rte12q00152	1	品数は普通。	朝食はバイキングでしたが、種類は普通です。	{"0": 1, "1": 4}	null	train
rte12q00153	0	甘くて美味しかったです。	とっても、美味しかったです。	{"0": 2, "1": 3}	null	train
rte12q00154	1	客室露天風呂は最高でした。	客室露天風呂がとても素晴らしかったです。	{"0": 0, "1": 5}	null	train
rte12q00155	1	寝るだけには十分です。	寝るだけにはいいと思います。	{"0": 0, "1": 5}	null	train
rte12q00156	1	屋上の露天風呂も最高でした。	展望露天風呂もよかったです。	{"0": 2, "1": 3}	null	train
rte12q00157	1	外国人が多いです。	ただ異常に外国人が多い。	{"0": 0, "1": 5}	null	train
rte12q00158	0	バスタオルも無いです。	フェイスタオルもなかったし...	{"0": 3, "1": 2}	null	train
rte12q00159	0	量も丁度良く美味しく頂きました。	味も美味しく頂きました。	{"0": 1, "1": 4}	null	train
rte12q00160	1	とにかく便利です。	とにかくアクセスが最高です!	{"0": 3, "1": 2}	null	train
rte12q00161	1	朝食は満点です。	朝食は素晴らしいです!!	{"0": 1, "1": 4}	null	dev
rte12q00162	1	フロントの方の対応も良く気持ち良く利用できました。	スタッフの対応も良く気持ちよく宿泊できました。	{"0": 0, "1": 5}	null	train
rte12q00163	1	とにかく安いです。	激安でした。	{"0": 0, "1": 5}	null	train
rte12q00164	1	のんびり快適に過ごせました。	のびのびと快適に過ごせました。	{"0": 0, "1": 5}	null	train
rte12q00165	1	枕も選べます。	枕が選べるのもいいです。	{"0": 0, "1": 5}	null	train
rte12q00167	0	立地が良いです。	朝食、良かったです。	{"0": 4, "1": 1}	null	test
rte12q00168	0	部屋は清潔でアメニティも充実しています。	部屋は清潔で静かでした。	{"0": 2, "1": 3}	null	train
rte12q00169	1	美味しい~。	^)美味しかった~。	{"0": 0, "1": 5}	null	train
rte12q00170	1	お部屋も清潔でゆっくり休めました。	お部屋も綺麗で過ごしやすく、ゆっくり休めました。	{"0": 0, "1": 5}	null	dev
rte12q00171	0	夕食のバイキングも美味しかったです。	料理のバイキングも美味しかったです。	{"0": 2, "1": 3}	null	train
rte12q00172	0	繁華街から近い。	国分町に近い。	{"0": 3, "1": 2}	null	train
rte12q00174	1	ホテルとしては良かったです。	ホテル自体はいいです。	{"0": 0, "1": 5}	null	train
rte12q00175	1	朝食も満足出来ました。	朝食もじゅうぶん満足のいくものでした。	{"0": 1, "1": 4}	null	train
rte12q00176	1	部屋は綺麗だった。	お部屋は、綺麗でした!	{"0": 0, "1": 5}	null	train
rte12q00177	1	温泉の質は最高です。	温泉の質もいいです。	{"0": 1, "1": 4}	null	train
rte12q00178	1	スタッフが親切。	2フロントが親切。	{"0": 2, "1": 3}	null	train
rte12q00179	0	部屋も綺麗でオシャレでした。	部屋も綺麗で清潔感があり良かったです。	{"0": 2, "1": 3}	null	test
rte12q00180	1	スタッフが親切。	接客が親切です。	{"0": 0, "1": 5}	null	train
rte12q00181	1	朝食のパンがとても美味しかったです!	朝食のパンがとても美味しくて満足できました。	{"0": 0, "1": 5}	null	dev
rte12q00182	1	値段もリーズナブルで良かったです。	料金も、安くて良かったです。	{"0": 0, "1": 5}	null	train
rte12q00183	1	スタッフの方の対応がとても気持ちよかったです。	フロントの方の対応がとても気持ちがよかったです。	{"0": 1, "1": 4}	null	train
rte12q00184	0	露天風呂もありません。	勿論、露天風呂は温泉ではありませんでした。	{"0": 3, "1": 2}	null	dev
rte12q00185	1	お風呂も素敵です。	お風呂も素敵で癒されました。	{"0": 0, "1": 5}	null	dev
rte12q00186	1	お部屋は快適。	部屋は快適、接客良好。	{"0": 0, "1": 5}	null	train
rte12q00188	1	きれいなホテルで気持ち良かったです。	部屋は綺麗で気持ち良かった。	{"0": 1, "1": 4}	null	train
rte12q00189	1	貸切風呂も良かったです。	貸切露天風呂もとても良かったです。	{"0": 0, "1": 5}	null	train
rte12q00190	1	ボリュームもありとても美味しかったです。	量も多く大変美味しかったです。	{"0": 0, "1": 5}	null	train
rte12q00192	0	広さは普通。	広さは、狭いです。	{"0": 5, "1": 0}	null	dev
rte12q00193	1	丁寧な対応で良かったです。	丁寧でよかった。	{"0": 0, "1": 5}	null	train
rte12q00194	1	量もたくさんありました。	そして量も多いです!	{"0": 0, "1": 5}	null	test
rte12q00195	1	部屋も広くてきれいだった。	部屋も広くて綺麗に掃除されていてよかった。	{"0": 0, "1": 5}	null	dev
rte12q00196	0	露天風呂の眺めも最高でした。	大浴場からの景色も最高でした。	{"0": 4, "1": 1}	null	train
rte12q00197	0	清潔感もないです。	アメニティも充実してません。	{"0": 5, "1": 0}	null	train
rte12q00198	1	バイキングも美味しかったです。	バイキングの料理も美味しかったです。	{"0": 0, "1": 5}	null	train
rte12q00199	1	朝食はとてもよかった。	朝食は大変よかったです。	{"0": 0, "1": 5}	null	train
rte12q00200	1	残念なホテルでした。	いろいろ残念な宿でした。	{"0": 1, "1": 4}	null	train
rte12q00201	1	貸切風呂も広くてよかったです。	お風呂も貸切風呂がとてもよかったです。	{"0": 0, "1": 5}	null	train
rte12q00202	1	安くてびっくりしました。	安くてありがたかったです。	{"0": 1, "1": 4}	null	test
rte12q00203	1	コスパ最高だと思います。	ですがコスパは最高だと思います。	{"0": 0, "1": 5}	null	train
rte12q00204	1	子供用の椅子もありました。	子ども用の食事するための椅子もありました。	{"0": 0, "1": 5}	null	test
rte12q00205	0	露天風呂もあります。	寝湯もあります。	{"0": 5, "1": 0}	null	dev
rte12q00207	0	お部屋は広くて景色も良かったです。	お部屋は広くてゆったり出来ました。	[{"0": 1, "1": 4}, {"0": 2, "1": 0}]	null	train
rte12q00209	1	フロントの対応は親切で良かったです。	フロントの対応はすごく良かったです。	{"0": 0, "1": 5}	null	train
rte12q00210	1	とにかく綺麗です。	何より綺麗!	{"0": 0, "1": 5}	null	dev
rte12q00212	1	お風呂が一番良かったです。	風呂が特に良かった。	{"0": 0, "1": 5}	null	dev
rte12q00214	1	お風呂が最高でした。	お風呂が最高によかったです!!	{"0": 0, "1": 5}	null	train
rte12q00215	1	非日常を味わえました。	非日常を存分に味わう事ができました。	{"0": 0, "1": 5}	null	dev
rte12q00216	0	温泉も楽しめました。	お風呂も料理も楽しめました。	{"0": 3, "1": 2}	null	dev
rte12q00217	1	温泉も綺麗で良かったです。	温泉も清潔感がありました。	{"0": 0, "1": 5}	null	test
rte12q00218	0	眺めはイマイチ。	眺望はまあまあという感じでした。	{"0": 3, "1": 2}	null	train
rte12q00220	1	駅から近いので便利だと思います。	駅から近いので良かったです!	{"0": 0, "1": 5}	null	train
rte12q00221	1	仲居さんの接客も良かったです。	仲居さんの接客もよくまた泊まりたいです。	{"0": 0, "1": 5}	null	train
rte12q00223	1	コスパも良くまた利用したいです。	料金も安く、また利用したいと思います。	{"0": 0, "1": 5}	null	train
rte12q00224	1	駅からは近いです。	駅も近いです。	{"0": 0, "1": 5}	null	test
rte12q00225	0	値段も普通。	値段も、リーズナブル。	{"0": 3, "1": 2}	null	dev
rte12q00226	0	温泉が気に入っています。	コテージが気に入っています。	{"0": 5, "1": 0}	null	dev
rte12q00227	1	朝食はとても美味しかったです!!	朝食、美味しかったです!!	{"0": 1, "1": 4}	null	train
rte12q00228	1	子連れにはオススメです。	子連れ旅には大変オススメです。	{"0": 0, "1": 5}	null	dev
rte12q00229	0	部屋食も美味しかったです。	しゃぶしゃぶも美味しかったです。	{"0": 5, "1": 0}	null	train
rte12q00230	1	温泉あり。	温泉、食事、満足です。	{"0": 0, "1": 5}	null	test
rte12q00231	1	コンパクトなお部屋。	コンパクトな部屋でしたが家庭的で落ち着ける部屋でした。	{"0": 0, "1": 5}	null	test
rte12q00232	0	全く問題ないです。	)。。。	{"0": 5, "1": 0}	null	train
rte12q00233	1	ウォシュレットはありません。	トイレは、ウォシュレット付いてません。	{"0": 0, "1": 5}	null	test
rte12q00234	1	値段相応です。	値段相応かと思います。	{"0": 0, "1": 5}	null	dev
rte12q00235	1	歴史を感じる旅館でした。	大変、歴史のある旅館でした。	{"0": 0, "1": 5}	null	train
rte12q00236	1	お風呂も広く清潔感がありました。	お風呂は広く綺麗でした。	{"0": 0, "1": 5}	null	test
rte12q00237	0	コスパ的に良かった。	のんびり出来て良かった。	{"0": 5, "1": 0}	null	train
rte12q00238	1	接客は丁寧でした。	接客はとても丁寧で、良かったです!	{"0": 0, "1": 5}	null	dev
rte12q00239	1	家族風呂は最高でした。	家族風呂は広くてとても気に入りました。	{"0": 0, "1": 5}	null	train
rte12q00241	1	リニューアルされて綺麗です。	リフォームされていてきれいです。	{"0": 0, "1": 5}	null	train
rte12q00242	1	駐車場は無料でした。	ホテルでの駐車場は無料になります。	{"0": 0, "1": 5}	null	dev
rte12q00243	1	フロントの方も親切で好感が持てました。	フロントの方も親切で感じよかったです。	{"0": 0, "1": 5}	null	dev
rte12q00245	1	お心遣いが嬉しかったです。	そういった心遣いが嬉しかったです。	{"0": 0, "1": 5}	null	dev
rte12q00246	1	とても感じの良い方でした。	とってもいい方でした。	{"0": 0, "1": 5}	null	train
rte12q00248	0	観光の拠点に最適。	駐車場もあり、マイカー利用には、最適です。	{"0": 5, "1": 0}	null	train
rte12q00249	1	フロントの対応も丁寧で満足です。	スタッフの対応も丁寧で非常に満足しています。	{"0": 0, "1": 5}	null	train
rte12q00250	0	泉質も良く気に入りました。	スタッフの対応も良くて、気に入りました。	{"0": 5, "1": 0}	null	dev
rte12q00251	1	脱衣所もきれいでした。	更衣室もきれいでした。	{"0": 1, "1": 4}	null	train
rte12q00253	1	朝食は評判通り。	朝食も評判通りの美味しさでした。	{"0": 0, "1": 5}	null	dev
rte12q00254	1	接客は大変良かった。	接客は素晴らしかった。	{"0": 0, "1": 5}	null	dev
rte12q00256	1	ベッドの寝心地も良かったです。	ベッドも寝心地は良かったと思います。	{"0": 0, "1": 5}	null	train
rte12q00257	1	京都駅から徒歩圏内。	京都駅から近く非常に便利です。	{"0": 3, "1": 2}	null	dev
rte12q00258	0	落ち着いた雰囲気です。	手の込んだ料理でした。	{"0": 5, "1": 0}	null	test
rte12q00259	1	種類も少ない。	品数も少ないし、味もいたって普通でした。	{"0": 2, "1": 3}	null	train
rte12q00261	0	温泉は驚きです。	温泉は言うことなしです。	{"0": 3, "1": 2}	null	train
rte12q00262	1	コーヒーも美味しかったです。	コーヒー美味しかった。	{"0": 0, "1": 5}	null	train
rte12q00263	1	コストパフォーマンスは良いと思います。	コストパフォーマンスはいいと思いました。	{"0": 0, "1": 5}	null	dev
rte12q00264	0	駅に近いです。	お台場です便利なところです。	{"0": 4, "1": 1}	null	dev
rte12q00265	1	お料理はどれもとても美味しかったです。	お料理はどれを食べてもおいしかったです。	{"0": 0, "1": 5}	null	train
rte12q00266	1	朝食も文句なし。	朝食も申し分なし♪	{"0": 0, "1": 5}	null	dev
rte12q00268	1	普通の部屋です。	部屋は可もなく不可もなく、一般のホテルでした。	{"0": 0, "1": 5}	null	train
rte12q00270	1	とても親切に対応してもらいました。	とてもよくしてもらいました。	{"0": 0, "1": 5}	null	train
rte12q00271	1	アメニティが充実していました。	部屋のアメニティが豊富でした。	{"0": 0, "1": 5}	null	train
rte12q00272	0	味付けは良かったです。	)、よかったです。	{"0": 5, "1": 0}	null	test
rte12q00273	1	フロントの方も親切に対応して頂きました。	フロントの方も、親切丁寧でした。	{"0": 0, "1": 5}	null	train
rte12q00274	1	本当に美味しかった。	本当に料理が美味しかった。	{"0": 1, "1": 4}	null	train
rte12q00275	1	接客がとても丁寧でした。	また、フロントの対応も丁寧でした。	{"0": 0, "1": 5}	null	train
rte12q00276	1	窓からの景色が最高でした。	部屋からの眺めが最高!	{"0": 0, "1": 5}	null	train
rte12q00277	0	おしゃれできれいでした。	すごく清潔できれいで広かったです。	[{"0": 1, "1": 4}, {"0": 1, "1": 1}]	null	train
rte12q00278	0	サービスが悪い。	ホテルの立地が悪い。	{"0": 5, "1": 0}	null	dev
rte12q00280	0	割高です。	ただ、お安いです。	{"0": 5, "1": 0}	null	train
rte12q00281	1	清潔感のある部屋で気持ち良く過ごすことができました。	部屋は清潔感があり、快適に過ごすことが出来ました。	{"0": 0, "1": 5}	null	train
rte12q00282	1	でも清潔感はありました。	部屋は、少し狭く感じましたが、清潔感はありました。	{"0": 1, "1": 4}	null	dev
rte12q00283	1	夕食は食べきれないほどでした。	夕食は食べきれない程でした。	{"0": 0, "1": 5}	null	train
rte12q00284	1	景色がいい。	眺めがとてもよい。	{"0": 0, "1": 5}	null	train
rte12q00285	0	駅にも近いです。	鈴鹿サーキットにも近いです。	{"0": 5, "1": 0}	null	train
rte12q00287	1	部屋は古さを感じます。	建物はやや古さを感じます。	{"0": 1, "1": 4}	null	train
rte12q00289	0	駐車場が狭かった。	駐車場が分かりにくかった...	{"0": 5, "1": 0}	null	train
rte12q00290	1	食事の場所にも困りません。	食事する場所も近くにあり、不自由はありませんでした。	{"0": 0, "1": 5}	null	train
rte12q00291	1	接客に関しては良かったです。	接客はよかったのです。	{"0": 0, "1": 5}	null	dev
rte12q00292	1	朝食会場が狭い。	朝食会場がもう少し広いと良かった。	{"0": 0, "1": 5}	null	train
rte12q00293	1	場所が分かりにくい。	場所が少しわかりにくいです。	{"0": 0, "1": 5}	null	train
rte12q00294	0	アメニティも充実でした。	お風呂は、お風呂もでした!	{"0": 5, "1": 0}	null	train
rte12q00297	1	シャワールームも綺麗でした。	シャワールームも明るくて清潔でした。	{"0": 0, "1": 5}	null	train
rte12q00298	1	布団も清潔でした。	お布団もふわふわで清潔!	{"0": 0, "1": 5}	null	train
rte12q00299	1	そして綺麗!	あと掃除も行き届いていて綺麗!	{"0": 1, "1": 4}	null	train
rte12q00301	1	周りに飲食店が少ない。	晩ご飯を食べるところが少ないのが残念です。	{"0": 0, "1": 5}	null	train
