rte15q00088	0	オーシャンビューで癒されました。	景色はいいですよ。	[{"0": 0, "1": 5}, {"0": 2, "1": 0}]	[["オーシャンビュー", 2], ["で", 1], ["癒されました", 1], ["<1>", 0], ["<unknown>", 1]]	dev
rte15q00089	1	夕食も朝食もおいしかったです!!!	本当に美味しかったですー。	{"0": 1, "1": 4}	[["夕食も朝食も", 2], ["おいしかったです", 0], ["!!!", 0], ["<1>", 1], ["<unknown>", 0]]	dev
rte15q00090	1	お風呂がよかった。	眺めも露天風呂も最高でした。	{"0": 1, "1": 4}	[["お風呂が", 0], ["よかった", 0], ["<1>", 3], ["<unknown>", 0]]	dev
rte15q00091	0	朝のバイキング気に入ってます。	朝食も種類が多く良かったと思います。	{"0": 7, "1": 3}	null	train
rte15q00092	0	お魚が美味しい!	ご飯も美味しくまた利用したいと思います。	[{"0": 1, "1": 4}, {"0": 2, "1": 0}]	[["お魚", 3], ["が", 2], ["美味しい", 0], ["!", 1], ["<1>", 0], ["<unknown>", 0]]	train
rte15q00093	1	お部屋もきれいで気持ち良かったです。	そして綺麗。	[{"0": 7, "1": 3}, {"0": 1, "1": 1}]	null	test
rte15q00095	0	とても最高のホテルです。	とても贅沢な気分を味わえました。	{"0": 4, "1": 1}	null	dev
rte15q00096	0	お風呂がステキでした。	広々していてゆっくり入ることができました。	{"0": 7, "1": 3}	null	train
rte15q00097	1	ご飯が美味い!	どれもこれもおいしかったです。	{"0": 0, "1": 5}	[["ご飯が", 0], ["美味", 0], ["い", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00098	1	接客もとても丁寧でゆっくり過ごすことができました。	フロントの対応も気に入っています。	{"0": 0, "1": 5}	[["接客も", 1], ["とても丁寧で", 1], ["ゆっくり", 2], ["過ごすことができました", 2], ["<1>", 0], ["<unknown>", 1]]	dev
rte15q00099	1	朝ごはんは美味しかったです♪	お料理は大変美味しく頂きました。	{"0": 0, "1": 5}	[["朝ごはんは", 1], ["美味しかったです", 0], ["♪", 0], ["<1>", 2], ["<unknown>", 0]]	train
rte15q00101	1	お料理もとっても美味しかったです。	地獄蒸しもとても美味しかったです。	{"0": 1, "1": 4}	[["お料理も", 0], ["とっても美味しかったです", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00102	1	ご飯も大変美味しく頂きました!	朝食のパンもおいしくいただけました。	[{"0": 5, "1": 5}, {"0": 0, "1": 2}]	null	train
rte15q00103	0	朝食も無料で頂きました。	朝食バイキングはサイコー!	{"0": 6, "1": 4}	null	train
rte15q00105	0	スタッフの感じが良かったです。	気さくな女将さん。	{"0": 5, "1": 5}	null	train
rte15q00106	0	笑顔も良いです。	従業員の方も行き届いていました♪	{"0": 5, "1": 5}	null	train
rte15q00107	1	朝ごはんも良かったですね。	食事もどれも美味しい。	{"0": 0, "1": 5}	[["朝ごはんも", 0], ["良かったです", 0], ["ね", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00108	1	親切なホテルでした。	ホテルはアットホーム。	{"0": 1, "1": 4}	[["親切な", 1], ["ホテルでした", 0], ["<1>", 2], ["<unknown>", 0]]	train
rte15q00109	0	よかったのは夕食。	何を食べても美味しかったです(^^)	{"0": 5, "1": 0}	null	train
rte15q00110	1	朝ごはんも美味しいですよ。	料理も言うことなし。	{"0": 0, "1": 5}	[["朝ごはんも", 0], ["美味しい", 0], ["ですよ", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00112	1	ホテルの方の対応も親切でした。	接客が良かった。	{"0": 0, "1": 5}	[["ホテルの方", 0], ["の対応も", 0], ["親切でした", 1], ["<1>", 2], ["<unknown>", 0]]	train
rte15q00113	1	料理も最高^	朝のバイキングも大満足♪	{"0": 3, "1": 7}	[["料理も", 2], ["最高", 0], ["^", 1], ["<1>", 1], ["<unknown>", 0]]	train
rte15q00115	1	料理美味しいです。	食事と温泉も良かったです。	{"0": 1, "1": 4}	[["料理", 0], ["美味しいです", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00116	1	フロントの方の対応も丁寧で清潔感もありました。	宿の方はとても親切です。	{"0": 0, "1": 5}	[["フロントの方の対応も", 1], ["丁寧で", 0], ["清潔感もあり", 3], ["ました", 1], ["<1>", 0], ["<unknown>", 0]]	train
rte15q00117	1	温泉は疲れが取れます。	温泉もとても良かった♪	[{"0": 6, "1": 4}, {"0": 0, "1": 2}]	null	train
rte15q00118	1	フロント対応はスムーズでした。	フロントの対応もいいですよ。	{"0": 0, "1": 5}	[["フロント対応", 0], ["は", 0], ["スムーズ", 2], ["でした", 0], ["<1>", 1], ["<unknown>", 0]]	train
rte15q00119	0	風呂は大変満足しました。	露天風呂もついていました。	{"0": 6, "1": 4}	null	dev
rte15q00122	1	お料理もとっても美味しかったです。	相変わらず美味しかったです。	{"0": 0, "1": 5}	[["お料理も", 0], ["とっても美味しかったです", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00123	0	朝食は素晴らしかったです!	食事は十分!	{"0": 6, "1": 4}	null	train
rte15q00124	1	スタッフの皆さんも優しくまた行きたい宿です	対応も良くまた行きたいと思います。	{"0": 1, "1": 4}	[["スタッフの皆さん", 1], ["も", 0], ["優しく", 0], ["また行きたい", 0], ["宿です", 0], ["<1>", 2], ["<unknown>", 0]]	dev
rte15q00125	0	部屋も快適に過ごす事が出来ました。	お部屋も広くてよかったです。	{"0": 5, "1": 5}	null	train
rte15q00126	1	朝食美味しくいただきました。	お食事がすばらしかったです。	{"0": 0, "1": 5}	[["朝食", 2], ["美味しくいただきました", 0], ["<1>", 1], ["<unknown>", 0]]	dev
rte15q00128	0	お値段以上ですね。	泊まるだけなら大満足です。	{"0": 4, "1": 1}	null	train
rte15q00129	0	よかったのは夕食。	料理は本当に最高でした。	{"0": 6, "1": 4}	null	train
rte15q00130	0	お部屋はとても広く綺麗なお部屋で◎	部屋もきれいで過ごしやすい。	{"0": 5, "1": 5}	null	train
rte15q00131	1	朝ごはんも満足出来ました。	食事はおいしいです。	{"0": 2, "1": 8}	[["朝ごはんも", 2], ["満足出来ました", 0], ["<1>", 1], ["<unknown>", 0]]	dev
rte15q00132	1	御飯おいしかったです!	食事には大満足です(^_^)	{"0": 0, "1": 5}	[["御飯", 0], ["おいしかったです", 1], ["!", 0], ["<1>", 2], ["<unknown>", 0]]	train
rte15q00133	0	皆さんの笑顔が最高でした。	フロントの方は感じが良いです。	{"0": 6, "1": 4}	null	train
rte15q00134	1	部屋も広くて雰囲気も良かったです。	綺麗なお部屋でゆっくり過ごせました。	{"0": 1, "1": 4}	[["部屋も広くて", 2], ["雰囲気も", 1], ["良かったです", 0], ["<1>", 0], ["<unknown>", 0]]	train
rte15q00135	0	お食事も本当に美味しかったです。	手が込んでいてボリュームも満点。	{"0": 5, "1": 5}	null	train
rte15q00136	0	使いやすいと思います。	部屋も広めで清潔感がありました。	{"0": 5, "1": 0}	null	train
rte15q00137	1	さらに朝食が美味しい!	ビュッフェもとても良いです	{"0": 1, "1": 4}	[["さらに", 2], ["朝食が", 3], ["美味しい", 2], ["!", 2], ["<1>", 0], ["<unknown>", 0]]	train
rte15q00138	1	優しい対応してくれました。	フロント対応も完璧です。	{"0": 1, "1": 4}	[["優しい", 2], ["対応してくれました", 1], ["<1>", 1], ["<unknown>", 0]]	dev
rte15q00140	0	お部屋もきれいでくつろげました。	設備も新しく快適でした。	{"0": 6, "1": 4}	null	train
rte15q00141	0	部屋も快適に過ごす事が出来ました。	清潔でとても満足です。	[{"0": 1, "1": 4}, {"0": 1, "1": 1}]	[["部屋も", 3], ["快適に", 1], ["過ごす事が出来ました", 1], ["<1>", 0], ["<unknown>", 0]]	train
rte15q00142	1	夕食は食べ切れないほど。	品数もあり楽しめました。	{"0": 2, "1": 8}	[["夕食は", 2], ["食べ", 2], ["切れ", 2], ["ない", 2], ["ほど", 2], ["<1>", 0], ["<unknown>", 0]]	train
rte15q00143	1	料理美味しいです。	朝食がうまい。	{"0": 1, "1": 4}	[["料理", 1], ["美味しいです", 0], ["<1>", 2], ["<unknown>", 0]]	train
rte15q00144	0	何と言っても大浴場。	ゆったりできるお風呂です。	{"0": 8, "1": 2}	null	train
rte15q00145	0	特に朝食はとても良かったです。	ご飯もおいしくいただきました!	{"0": 6, "1": 4}	null	train
rte15q00146	1	仲居さんがとても感じが良かったです。	スタッフの対応も親切。	{"0": 1, "1": 4}	[["仲居さんが", 1], ["とても", 0], ["感じが良かったです", 0], ["<1>", 2], ["<unknown>", 0]]	train
rte15q00147	0	子供にも親切でした。	サービスは最高です。	{"0": 5, "1": 0}	null	dev
rte15q00148	1	掃除も行き届いており清潔です。	思ってた以上に綺麗な部屋でした。	{"0": 3, "1": 7}	[["掃除も行き届いて", 1], ["おり", 1], ["清潔です", 0], ["<1>", 2], ["<unknown>", 0]]	train
rte15q00149	0	朝食に関しては大満足。	料理は豊富でした。	{"0": 4, "1": 1}	null	train
rte15q00150	1	お料理はとても美味しいです。	朝ごはんがとっても美味しかったです!!!	[{"0": 6, "1": 4}, {"0": 1, "1": 1}]	null	train
rte15q00151	0	従業員の方もよかった。	受付の雰囲気もよく。	{"0": 6, "1": 4}	null	dev
rte15q00157	0	お風呂も気持ちが良かったです。	泉質もすばらしい。	{"0": 5, "1": 5}	null	dev
rte15q00158	1	フロントの方も丁寧で親切でした。	対応も◎。	{"0": 1, "1": 4}	[["フロントの方も", 2], ["丁寧で", 0], ["親切でした", 0], ["<1>", 0], ["<unknown>", 1]]	test
rte15q00159	0	部屋の狭さは気にならなかったです	部屋も広く十分でした。	{"0": 4, "1": 1}	null	train
rte15q00160	0	食事も美味しく頂くことができました。	それなりに美味しいです。	{"0": 4, "1": 1}	null	test
rte15q00161	0	お部屋も清潔感がありゆっくりと過ごせました。	部屋は新しくて綺麗だと思います	{"0": 7, "1": 3}	null	dev
rte15q00162	1	料理も美味しくお腹いっぱい頂きました。	朝食も美味しくてとても満足です。	{"0": 1, "1": 4}	[["料理も美味しく", 1], ["お腹いっぱい", 2], ["頂きました", 0], ["<1>", 1], ["<unknown>", 0]]	train
rte15q00163	1	部屋もとてもきれいです。	お部屋は大変満足でした。	{"0": 1, "1": 4}	[["部屋も", 0], ["とても", 0], ["きれいです", 2], ["<1>", 1], ["<unknown>", 0]]	train
rte15q00164	0	夕食朝食ともにおいしかったです。	特に朝食はとても美味しかった。	{"0": 5, "1": 5}	null	train
rte15q00165	0	夕食が素晴らしいものでした。	夕食は食べきれないほど量でした。	[{"0": 4, "1": 6}, {"0": 1, "1": 1}]	[["夕食が", 0], ["素晴らしい", 3], ["ものでした", 1], ["<1>", 0], ["<unknown>", 0]]	train
rte15q00166	1	綺麗に清掃されていて気持ちよく過ごせました。	きれいなホテル.	{"0": 0, "1": 5}	[["綺麗に清掃されて", 1], ["いて", 1], ["気持ちよく過ごせました", 1], ["<1>", 2], ["<unknown>", 0]]	train
rte15q00167	0	部屋は広くてきれいでした。	部屋もGOOD!!!!	{"0": 5, "1": 5}	null	train
rte15q00168	1	朝食も美味しく感動!	食事が素晴らしいですね。	{"0": 1, "1": 4}	[["朝食も美味しく", 0], ["感動", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00170	1	満足のいく朝食のバイキング。	朝ごはんはブッフェスタイル。	{"0": 4, "1": 6}	[["満足のいく", 2], ["朝食のバイキング", 0], ["<1>", 1], ["<unknown>", 0]]	train
rte15q00171	0	フロントの方も親切でお部屋も綺麗でした。	フロントの方は親切に対応してくれました。	{"0": 5, "1": 5}	null	train
rte15q00172	0	食事も大変美味しく食べきれないほどでした。	朝食のバイキングはとても美味しいです。	{"0": 8, "1": 2}	null	train
rte15q00174	0	部屋や風呂は最高です。	すべてが清潔感がありました。	{"0": 6, "1": 4}	null	train
rte15q00175	1	お部屋もきれいでゆっくりできました。	部屋も素晴らしかったです。	{"0": 1, "1": 4}	[["お", 0], ["部屋もきれいで", 0], ["ゆっくりできました", 0], ["<1>", 2], ["<unknown>", 1]]	train
rte15q00176	0	部屋は普通ですが清潔です。	部屋は広いし綺麗です!	{"0": 8, "1": 2}	null	train
rte15q00179	0	オーナーさんも親切に対応してくれました。	接客は丁寧で気持ち良かった。	{"0": 6, "1": 4}	null	train
rte15q00181	0	いい湯でしたー。	効能抜群です。	{"0": 5, "1": 0}	null	train
rte15q00182	0	とても綺麗なカプセルホテル!	清潔で良いです!	{"0": 4, "1": 1}	null	train
rte15q00183	1	スタッフは親切...	細かい気配りに感謝です。	[{"0": 5, "1": 5}, {"0": 1, "1": 1}]	null	train
rte15q00184	1	お夜食も美味しかったです。	夜食のラーメンも大満足でした!	{"0": 1, "1": 4}	[["お", 0], ["夜食", 0], ["も美味しかったです", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00185	1	お部屋の露天風呂もすごく良かったです!	露天風呂も絶景。	{"0": 0, "1": 5}	[["お部屋の", 3], ["露天風呂も", 0], ["すごく", 0], ["良かったです", 0], ["!", 0], ["<1>", 0], ["<unknown>", 0]]	train
rte15q00186	0	ウエルカムドリンクも最高でした!	コーヒーは良かったですね。	{"0": 6, "1": 4}	null	dev
rte15q00188	1	お風呂もとても良かったです!!!	とても気持ちよく入ることが出来ました。	{"0": 1, "1": 4}	[["お風呂も", 1], ["とても良かったです", 0], ["!!!", 0], ["<1>", 1], ["<unknown>", 1]]	train
rte15q00189	1	部屋はキレイで清潔感がありました。	部屋も清潔感があり夜景も綺麗でした。	{"0": 1, "1": 4}	[["部屋は", 0], ["キレイで", 0], ["清潔感がありました", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00190	1	便利な場所にあると思いました。	コンビニも近くにあるので助かりました。	{"0": 1, "1": 4}	[["便利な場所", 1], ["にある", 0], ["と思いました", 0], ["<1>", 2], ["<unknown>", 0]]	train
rte15q00191	1	サービスも満足です!	接客も抜群でした。	{"0": 0, "1": 5}	[["サービスも", 0], ["満足です", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte15q00192	0	設備に不満はない。	部屋は綺麗で問題ない。	{"0": 8, "1": 2}	null	train
rte15q00194	0	駅近なので移動が楽。	アクセス抜群です。	{"0": 1, "1": 4}	[["駅近", 0], ["なので", 0], ["移動", 0], ["が", 0], ["楽", 0], ["<1>", 3], ["<unknown>", 0]]	test
rte15q00197	0	とてもきれいでゆったりと過ごせました。	清潔が一番!	{"0": 7, "1": 3}	null	train
rte15q00198	1	快適に寛げました。	部屋もとても綺麗で満足です。	{"0": 1, "1": 4}	[["快適に", 0], ["寛げました", 0], ["<1>", 2], ["<unknown>", 1]]	train
rte15q00200	1	食事が最高でした。	朝食はおすすめ!!	{"0": 1, "1": 4}	[["食事が", 2], ["最高でした", 0], ["<1>", 1], ["<unknown>", 0]]	train
rte15q00201	1	料理も美味しくて大満足です。	朝ご飯が美味しかった!	[{"0": 7, "1": 3}, {"0": 0, "1": 2}]	null	train
rte15q00202	1	また美味しくいただけました。	夕食朝食ともに満足。	{"0": 2, "1": 8}	[["また", 0], ["美味しくいただけました", 0], ["<1>", 3], ["<unknown>", 0]]	dev
rte15q00203	1	部屋もとても綺麗で値段も安い。	想像以上のコストパフォーマンス!!	{"0": 1, "1": 4}	[["部屋も", 1], ["とても綺麗で", 2], ["値段も", 0], ["安い", 0], ["<1>", 1], ["<unknown>", 0]]	train
rte15q00205	0	そこそこ美味かった。	朝食バイキングおいしいです。	{"0": 4, "1": 1}	null	dev
rte15q00206	0	スタッフの方もとても親切で快適に過ごすことができました。	接客に不満はありませんでした。	{"0": 5, "1": 5}	null	test
rte15q00207	0	朝食さすが。	お料理は最高です。	{"0": 6, "1": 4}	null	train
rte15q00208	0	とても居心地良かったです♪♪	家にいるみたいでした。	{"0": 5, "1": 5}	null	dev
rte15q00209	0	お部屋もきれいでくつろげました。	掃除も行き届いて清潔でした。	{"0": 7, "1": 3}	null	train
