rte26q00033	0	おかげで快適に過ごすことができました。	お部屋も広く、ゆったりと過ごせました。	{"0": 3, "1": 2}	null	train
rte26q00034	0	綺麗で大きなホテルでした。	巨大ホテルです。	{"0": 4, "1": 1}	null	train
rte26q00035	0	お部屋に温泉あり。	温泉、食事、満足です。	{"0": 4, "1": 1}	null	train
rte26q00036	0	大浴場は清潔でとても良いです。	清潔感があり、とても良かったです。	{"0": 5}	null	train
rte26q00037	0	部屋が広くとても清潔感のあるホテルでした。	値段も安くて、清潔感のあるホテルでした。	{"0": 5}	null	train
rte26q00038	0	スタッフさんも親切でした。	おかみさんはとても親切でした。	{"0": 3, "1": 2}	null	train
rte26q00039	0	部屋はとても古いですが清潔で良かったです。	とても広く清潔で良かったです。	{"0": 5}	null	train
rte26q00040	0	普通のこじんまりした宿でした。	平均的なホテルです。	{"0": 5}	null	train
rte26q00041	0	癒しの宿でした。	また行きたくなるよい宿である。	{"0": 5}	null	dev
rte26q00042	0	挨拶もない。	目の前を通っても対応してもらえなかった。	{"0": 4, "1": 1}	null	train
rte26q00043	1	お風呂は綺麗で良かったです。	お風呂は狭いですがキレイです。	{"0": 1, "1": 4}	null	train
rte26q00044	0	格安なので仕方ない。	料金もリーズナブルです。	{"0": 3, "1": 2}	null	train
rte26q00045	0	一番良かったのはお風呂でした。	なかなかいい露天風呂でした。	{"0": 2, "1": 3}	null	test
rte26q00046	0	朝ごはんは美味しかったです。	バイキングも最高に美味しかったです。	{"0": 4, "1": 1}	null	test
rte26q00047	0	お部屋はきれいでした。	部屋は快適、接客良好。	{"0": 3, "1": 2}	null	dev
rte26q00048	0	朝ごはんもお腹いっぱいになりました。	朝食のバイキングも満足できました。	{"0": 3, "1": 2}	null	train
rte26q00050	1	接客はイマイチ。	接客は、必要最小限で事務的な感じでした。	{"0": 2, "1": 3}	[["接客は", 0], ["イマイチ", 1], ["<1>", 2], ["<unknown>", 0]]	train
rte26q00051	0	トイレは和式。	和式の部屋は広いです。	{"0": 4, "1": 1}	null	train
rte26q00052	0	全体的には良かったです。	温泉もあり、言うこと無しです。	{"0": 4, "1": 1}	null	train
rte26q00053	0	シャワーも新しくて快適でした。	シャワー最高でした。	{"0": 5}	null	train
rte26q00054	0	値段以上の料理の価値があります。	フロントの方の対応も素晴らしく、値段以上の価値があると思います。	{"0": 5}	null	dev
rte26q00055	0	が進みました。	夕食も地元のものが美味しく、お酒が進みました。	{"0": 5}	null	train
rte26q00056	0	朝食も種類豊富でおいしくいただきました。	朝御飯も美味しくいただけました。	{"0": 5}	null	dev
rte26q00057	0	お部屋も朝食も満足いたしました。	また朝食も、とても美味しくいただきました。	{"0": 5}	null	train
rte26q00058	0	夕食は美味しかった。	本当に、美味しく頂きました。	{"0": 5}	null	train
rte26q00059	0	美味しいのに残念です。	どれも、おいし~。	{"0": 4, "1": 1}	null	train
rte26q00060	0	盛り付けもきれい。	食事もおいしく食堂もきれいでした。	{"0": 5}	null	test
rte26q00061	0	予想外に良かったです。	温泉は、よかったです。	{"0": 5}	null	test
rte26q00062	1	場所が便利。	場所がとにかくいいだけです。	{"0": 1, "1": 4}	[["場所が", 0], ["便利", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte26q00064	0	期待以上のお宿でした!	満足の行く旅行になりました。	{"0": 2, "1": 3}	null	train
rte26q00065	0	リーズナブルで部屋も広くて良かったです。	安くて良かった!	{"0": 5}	null	train
rte26q00066	0	まあまあです。	普通に綺麗。	{"0": 3, "1": 2}	null	test
rte26q00067	0	とても居心地がよかったです。	大変、良い思い出になりました。	{"0": 5}	null	train
rte26q00068	0	部屋は広くて清潔感がありとても満足です。	清潔感があり、満足してます。	{"0": 5}	null	train
rte26q00069	0	朝食も美味しいと思います。	ご飯もおいしい。	{"0": 1, "1": 4}	null	dev
rte26q00070	0	値段が安いので妥当。	コスパは普通。	{"0": 3, "1": 2}	null	train
rte26q00071	1	この値段でこのサービス。	このお値段で、こういう対応。	{"0": 1, "1": 4}	[["この値段でこの", 0], ["サービス", 1], ["<1>", 2], ["<unknown>", 0]]	test
rte26q00073	0	朝食はとてもよかった。	料理も大変よかったです。	{"0": 2, "1": 3}	null	train
rte26q00074	1	美味しかったようです。	家族もおいしいと言っていた。	{"0": 1, "1": 4}	[["美味しかった", 0], ["ようです", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte26q00075	0	食事もスタッフの方の接客もとても良かったです。	スタッフの方の接客も、とても気持ちの良いものでした。	{"0": 2, "1": 3}	null	train
rte26q00076	0	温泉の外湯巡りも楽しめました。	外風呂も楽しめました。	{"0": 5}	null	dev
rte26q00077	0	そんなホテルです。	不具合、不便なく平均的なホテルだと思います。	{"0": 5}	null	dev
rte26q00078	0	でも満足でした。	ですが味は美味しかったです。	{"0": 5}	null	train
rte26q00079	0	駅近で便利です。	どこへ行くにもアクセスが良く、とても便利でした。	{"0": 5}	null	train
rte26q00080	0	接客もお風呂も良かったし。	お風呂もよかったし、料理も美味しかったです。	{"0": 5}	null	train
rte26q00081	0	(仕方ないですね。	コストパフォーマンスを考えると、しょうがないと思います。	{"0": 3, "1": 2}	null	train
rte26q00083	0	部屋も清潔な感じでした。	部屋も清潔、快適な空間が台無しでした。	{"0": 4, "1": 1}	null	train
rte26q00085	1	とても快適です。	接客も良く気持ち良く過ごせました。	{"0": 1, "1": 4}	[["とても", 1], ["快適です", 1], ["<1>", 2], ["<unknown>", 0]]	dev
rte26q00086	0	どれもとてもおいしかったです。	もうどれをとっても最高でした!	{"0": 2, "1": 3}	null	dev
rte26q00087	0	アメニティーも揃っていました。	設備も揃っていて便利でした。	{"0": 1, "1": 4}	null	train
rte26q00088	0	朝食はまずまずでした。	朝食は思ったより充実していました。	{"0": 1, "1": 4}	[["朝食は", 0], ["まずまずでした", 3], ["<1>", 0], ["<unknown>", 0]]	train
rte26q00089	0	朝食のバイキングは品数も十分でした。	品数も量もちょうどよかったです。	{"0": 3, "1": 2}	null	dev
rte26q00090	0	温泉も綺麗で良かったです。	温泉もかけ流しで気持ち良かったです。	{"0": 1, "1": 4}	null	train
rte26q00092	0	夕食のバイキングも朝食のバイキングもどれも美味しかったです。	朝食バイキングも種類が豊富で美味しかったです。	{"0": 5}	null	dev
rte26q00093	0	味も量も大満足でした。	見た目もお味も大満足でした。	{"0": 5}	null	train
rte26q00094	0	朝食はとてもよかっただけに残念でした。	朝食は、非常によかったです。	{"0": 4, "1": 1}	null	train
rte26q00095	0	部屋も綺麗で使いやすかったです。	部屋も綺麗でとても、よかったです。	{"0": 1, "1": 4}	null	dev
rte26q00096	0	部屋は汚く残念でした。	今回、家族旅行で利用しましたが部屋が残念でした。	{"0": 3, "1": 2}	null	train
rte26q00097	0	部屋は可もなく不可もなく。	ホテル自体は、可もなく不可もなくという感じです。	{"0": 4, "1": 1}	null	test
rte26q00098	0	部屋も広く値段も安かったのでまた利用したいと思います。	料金も安く、また利用したいと思います。	{"0": 4, "1": 1}	null	train
rte26q00099	0	「この値段。	この料金で、朝食付き。	{"0": 5}	null	test
rte26q00100	0	値段相応だと思います。	お値段以上だと思います!	{"0": 5}	null	train
rte26q00101	0	食事もお腹いっぱい!	そして、お腹いっぱい。	{"0": 4, "1": 1}	null	train
rte26q00102	1	お料理はどれもとても美味しかったです。	朝食バイキングはどれも美味しかったです。	{"0": 2, "1": 3}	[["お料理は", 2], ["どれもとても美味しかったです", 0], ["<1>", 1], ["<unknown>", 0]]	train
rte26q00103	0	清潔感があってスタッフさんの対応もとてもよかったです。	清潔感がありとても満足でした。	{"0": 2, "1": 3}	null	test
rte26q00104	0	味も普通。	味はいいのですが。。	{"0": 5}	null	train
rte26q00105	0	すべてセルフ。	部屋は布団を自分で敷くタイプ。	{"0": 4, "1": 1}	null	train
rte26q00106	0	お値段の割には夕食がとても良かったです。	お値段も安く大変良かったです。	{"0": 4, "1": 1}	null	test
rte26q00107	0	それ以外はとても快適なホテルでした。	とてもいいホテルでした、また利用したいと思いました。	{"0": 4, "1": 1}	null	train
rte26q00108	0	夜ご飯も朝御飯も美味しい。	朝御飯も種類が多く、美味しかった。	{"0": 4, "1": 1}	null	dev
rte26q00109	0	お風呂も館内も清潔で快適でした。	お風呂もキレイで清潔でした。	{"0": 3, "1": 2}	null	train
rte26q00110	0	夫婦でゆっくりできました。	でもお部屋でゆっくり出来ました。	{"0": 2, "1": 3}	null	test
rte26q00111	0	フロントの方の笑顔が素敵でした。	特に食事会場の受付のスタッフの方の笑顔が素敵でした♪	{"0": 5}	null	train
rte26q00112	0	一人でツインを利用させて頂きました。	この度、一人で利用いたしました。	{"0": 5}	null	dev
rte26q00113	0	市電の駅からも徒歩圏内。	駅からも歩けます。	{"0": 3, "1": 2}	null	train
rte26q00114	0	お料理も部屋でゆっくり堪能できました。	料理も大変満足できました。	{"0": 5}	null	test
rte26q00116	0	部屋も綺麗でお風呂も良かったです。	お部屋も綺麗で、スタッフの対応もとても良かったです。	{"0": 5}	null	dev
rte26q00117	0	汚れが目立ちます。	全体的に古さが目立ちました。	{"0": 4, "1": 1}	null	dev
rte26q00118	0	客室の展望風呂も最高でした。	展望露天風呂も、サイコーでした。	{"0": 4, "1": 1}	null	dev
rte26q00119	0	臨機応変に対応して頂き助かりました。	にすぐに対応してもらえました。	{"0": 3, "1": 2}	null	train
rte26q00121	0	お風呂も朝食も気に入ってます。	また、朝食もおいしくいただけました。	{"0": 4, "1": 1}	null	dev
rte26q00122	0	夕食も朝食も大満足でした。	量も味も大変満足でした。	{"0": 2, "1": 3}	null	train
rte26q00124	0	全てにおいて良かったです!	それ以外は、大変良かったと思います。	{"0": 5}	null	train
rte26q00125	0	食事は朝夕とも品数豊富で美味しかったです。	夕食も朝食も、美味しかったです。	{"0": 2, "1": 3}	null	train
rte26q00126	0	お部屋が広くて清潔でした。	客室も清潔で快適に過ごせました。	{"0": 4, "1": 1}	null	train
rte26q00127	0	建物や部屋はきれいでした。	部屋については、きれいでした。	{"0": 4, "1": 1}	null	train
rte26q00128	0	値段の割にはとても綺麗で良いホテルでした。	清潔でいいホテルでした。	{"0": 3, "1": 2}	null	dev
rte26q00129	0	一番は接客でした。	とても気持ちの良い対応で嬉しかったです。	{"0": 1, "1": 4}	null	test
rte26q00131	0	朝食も種類が豊富で大変満足しました。	料理は、とても美味しくいただきました。	{"0": 4, "1": 1}	null	dev
rte26q00132	0	駅からもコンビニも近いし便利です。	駐車場もあるし、コンビニも近いし、便利でした。	{"0": 5}	null	train
rte26q00133	0	全部おいしく頂きました。	バイキングも美味しかったです。	{"0": 3, "1": 2}	null	train
rte26q00134	0	価格を考えれば概ね満足です。	総合的に満足。	{"0": 2, "1": 3}	null	train
rte26q00135	0	駅からは近いけど。	・駅から近い。	{"0": 1, "1": 4}	[["駅からは近い", 0], ["けど", 3], ["<1>", 0], ["<unknown>", 0]]	train
rte26q00136	0	おもてなしは最高でしたのに残念です。	おもてなしとても最高。	{"0": 4, "1": 1}	null	train
rte26q00137	0	【コンビニ。	正面にはコンビニあり。	{"0": 5}	null	train
rte26q00138	0	朝食はまずまずでした。	朝食は、良かったです。	{"0": 3, "1": 2}	null	train
rte26q00139	0	食事も満足。	またお料理は食べきれないほどでした。	{"0": 4, "1": 1}	null	dev
rte26q00140	0	他のスタッフの方は親切に対応してくれました。	フロントの方は笑顔で親切に対応してくれました。	{"0": 3, "1": 2}	null	dev
rte26q00141	0	小倉駅からも徒歩圏内です。	駅からもさほど遠くありません。	{"0": 4, "1": 1}	null	train
rte26q00142	0	本当に新鮮で美味しかった。	本当に、美味しく頂きました。	{"0": 4, "1": 1}	null	train
rte26q00143	0	夕食のステーキがとても美味しかったです。	お肉は、やわらかくとても美味しかったです。	{"0": 4, "1": 1}	null	test
rte26q00144	0	凄く助かりました。	アメニティも充実していて、助かりました。	{"0": 5}	null	train
rte26q00145	0	コーヒーも種類があって美味しかったです。	コーヒー美味しかった。	{"0": 4, "1": 1}	null	train
rte26q00146	0	広くて清潔感があって使いやすかったです。	お部屋は広く使いやすかったです。	{"0": 5}	null	train
rte26q00147	1	とてもキレイで良かったです。	きれいで立地もよかったです。	{"1": 5}	[["とてもキレイで", 0], ["良かったです", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte26q00148	0	朝食は品数が多く本当においしかったです。	朝食はとっても美味しかったです!	{"0": 5}	null	dev
rte26q00149	1	広くてゆっくりできました。	露天風呂が広くてゆっくりできますね。	{"0": 2, "1": 3}	[["広くて", 1], ["ゆっくりできました", 0], ["<1>", 2], ["<unknown>", 0]]	train
rte26q00150	0	お部屋もとても綺麗でお風呂も広く満足です。	お部屋も綺麗で清潔感があり、とても満足です。	{"0": 5}	null	train
rte26q00151	0	そんなホテルでした。	静かでのんびりできたホテルでした。	{"0": 5}	null	train
rte26q00152	1	おもてなしは良かったです。	サービスは普通に良かったと思います。	{"0": 1, "1": 4}	[["おもてなしは", 0], ["良かったです", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte26q00153	0	清潔でとても居心地がよかったです。	とても過ごしやすく、大満足です♪	{"0": 3, "1": 2}	null	train
rte26q00154	0	周りも静かでよく眠れました。	部屋も清潔で、ぐっすり寝ることができました。	{"0": 5}	null	test
rte26q00155	0	六本木駅から近く最高の立地。	駅から近く大変便利で大助かり。	{"0": 4, "1": 1}	null	train
rte26q00157	0	きれいな静かなお部屋でした。	清潔感のあるキレイな部屋でした。	{"0": 5}	null	train
rte26q00158	0	別館の温泉もオススメです。	温泉がおすすめです。	{"0": 5}	null	dev
rte26q00159	0	また部屋も清潔感があり朝食も美味しかったです。	また朝食も美味しく頂けました!	{"0": 5}	null	dev
rte26q00160	0	全体的に期待外れでした。	食事は本当に期待外れでした。	{"0": 4, "1": 1}	null	train
rte26q00161	0	夕食はコース料理でどれも美味しく頂きました。	夕食は普通に美味しかったです。	{"0": 5}	null	test
rte26q00162	0	古いけど清潔感はありました。	しかし、掃除が行き届いて清潔感はありました。	{"0": 2, "1": 3}	null	train
rte26q00163	0	でもゆっくりできました。	大浴場もあり寛ぐことができました。	{"0": 4, "1": 1}	null	train
rte26q00164	0	品数は普通。	バイキングの料理、お酒の種類は普通。	{"0": 4, "1": 1}	null	train
rte26q00165	0	岡山駅にも近くて便利です。	駅にも割りと近く便利です。	{"0": 4, "1": 1}	null	dev
rte26q00166	0	広くて最高でした。	部屋は、ゆっくりできました。	{"0": 3, "1": 2}	null	dev
rte26q00167	0	お部屋もとても清潔でした。	部屋も接客もとても快適でした。	{"0": 2, "1": 3}	null	train
rte26q00168	0	いいお宿です。	、と思わせてくれる旅館でした。	{"0": 5}	null	train
rte26q00169	0	全体的に物足りない。	朝食が種類が少なかったです。	{"0": 4, "1": 1}	null	dev
rte26q00171	0	部屋はかなり古い。	施設はかなり古い感じでした。	{"0": 2, "1": 3}	[["部屋は", 2], ["かなり古い", 0], ["<1>", 1], ["<unknown>", 0]]	train
rte26q00172	0	コンビニも少し歩きます。	コンビニも至近です。	{"0": 5}	null	train
rte26q00173	0	部屋も綺麗で安心して泊まれます。	清潔で綺麗です。	{"0": 3, "1": 2}	null	train
rte26q00174	0	駅近で便利。	場所が、最高です。	{"0": 5}	null	dev
rte26q00175	0	部屋は綺麗で浴槽も広めです。	部屋は綺麗で広くゆったり出来ました。	{"0": 5}	null	train
rte26q00177	0	朝食が美味しく食べられました。	のんびり美味しく食べられます。	{"0": 4, "1": 1}	null	dev
rte26q00178	0	細やかな心遣いが嬉しかったです。	コーヒーサービスもうれしかったです。	{"0": 4, "1": 1}	null	train
rte26q00179	0	部屋は値段相応。	それ以外は価格相応のビジネスホテルでした。	{"0": 4, "1": 1}	null	train
rte26q00181	0	施設は新しく快適です。	施設は新しくは無いですが綺麗でした。	{"0": 4, "1": 1}	null	train
rte26q00182	0	部屋も広くてお風呂もきれいだった。	部屋も広くて綺麗に掃除されていてよかった。	{"0": 5}	null	train
rte26q00183	0	大浴場は気持ち良く入浴出来ました。	泉質も良く、快適に利用させて頂きました。	{"0": 5}	null	train
rte26q00184	0	アクセスも値段も満足です。	料金的にも満足です。	{"0": 4, "1": 1}	null	train
rte26q00185	0	他のスタッフの皆さんは親切でした。	仲居さんは親切でした。	{"0": 3, "1": 2}	null	train
rte26q00186	0	タバコの匂いは気になりませんでした。	カーテンの匂いも気にならない。	{"0": 5}	null	dev
rte26q00187	0	歯ブラシがなかった。	くしが無かったので嫌でした。	{"0": 5}	null	test
rte26q00188	0	部屋はコンパクトでまあまあ。	お部屋はまぁまぁですかね。	{"0": 4, "1": 1}	null	dev
rte26q00189	0	あとは満足です。	お部屋もとても綺麗で、とても気に入りました!	{"0": 4, "1": 1}	null	train
rte26q00190	0	露天風呂も大浴場も広くて良かったです。	露天も広い。	{"0": 4, "1": 1}	null	train
rte26q00191	0	○満足。	部屋は綺麗で、満足。	{"0": 4, "1": 1}	null	test
rte26q00192	1	きれいなお部屋でした。	とてもきれいな宿坊でした。	{"0": 1, "1": 4}	[["きれいな", 0], ["お部屋でした", 0], ["<1>", 3], ["<unknown>", 0]]	dev
rte26q00193	0	安いのは当たり前。	ただ、安い!	{"0": 5}	null	dev
rte26q00194	0	朝食美味しかったですけどね。	美味しくいただきましたよ!	{"0": 5}	null	train
rte26q00195	0	布団も清潔でした。	お部屋も綺麗でお風呂の寝具も清潔でした。	{"0": 4, "1": 1}	null	dev
rte26q00196	0	とても素晴らしいお部屋と接客でした。	それでもとても素敵な接客でした。	{"0": 4, "1": 1}	null	dev
rte26q00198	0	大浴場がない。	ただ、お風呂にはサウナが無いのが、ちょっと残念でした。	{"0": 5}	null	dev
rte26q00199	0	最上階で眺めが良かったです。	部屋は大変広く眺めは最高でした。	{"0": 3, "1": 2}	null	train
rte26q00200	0	朝食もバイキングでメニューも豊富で良かったです。	品数もありよかったです。	{"0": 3, "1": 2}	null	dev
rte26q00201	0	全体的に残念でした。	接客に不満が残りました。	{"0": 5}	null	train
rte26q00202	0	おすすめの温泉です。	お勧めの旅館です!	{"0": 5}	null	test
rte26q00203	0	朝食は種類も多く美味しいです。	朝食も手作りで美味しかったです。	{"0": 5}	null	train
rte26q00204	0	接客の良さに感動しました。	予想以上に、全てにおいて感動させて頂きました。	{"0": 3, "1": 2}	null	dev
rte26q00205	0	一人旅で露天風呂付きの部屋に泊まりました。	客室露天風呂付きのお部屋に宿泊しました。	{"0": 2, "1": 3}	null	train
rte26q00206	0	部屋もベッドもゆったり。	部屋は広く、ゆったり。	{"0": 2, "1": 3}	null	dev
rte26q00207	0	刺身は美味しかったです。	お刺身等もあります。	{"0": 3, "1": 2}	null	dev
rte26q00208	0	とても綺麗なホテルでした。	いい宿ですよ。	{"0": 4, "1": 1}	null	train
rte26q00210	0	部屋は少し寒かったです。	食事ゎ少し寒いような気がしました。	{"0": 4, "1": 1}	null	train
rte26q00211	0	朝ご飯はバイキング。	朝のモーニングは、とても美味しく頂きました。	{"0": 4, "1": 1}	null	train
rte26q00213	0	駅からも近くお値段も安くて良かったです。	値段も安くて満足です。	{"0": 2, "1": 3}	null	dev
rte26q00215	0	量も多くお腹いっぱいになりました。	朝はバイキングでお腹いっぱいになりました。	{"0": 3, "1": 2}	null	train
rte26q00218	0	空調設備もよかったです。	部屋の設備も良かったです。	{"0": 5}	null	train
rte26q00219	0	部屋はビジネスホテルのような感じでした。	イメージはビジネスホテルという感じ。	{"0": 3, "1": 2}	null	train
rte26q00220	0	清潔感もあり接客も丁寧で良かったです。	清潔感もあり、気持ちよかったです。	{"0": 5}	null	train
rte26q00221	0	大浴場も露天も広々。	大浴場も、広々していて良かった。	{"0": 3, "1": 2}	null	train
rte26q00222	0	一品一品美味しかったです。	夕食は、美味しかったです。	{"0": 4, "1": 1}	null	dev
rte26q00223	0	全体的によかったです。	接客も非常に良かったです。	{"0": 4, "1": 1}	null	train
rte26q00224	0	挨拶も笑顔ない。	しかも挨拶無し。	{"0": 4, "1": 1}	null	train
rte26q00225	0	接客もよく清潔感もあり気持ちよく過ごせました。	接客もよく素晴らしかったです。	{"0": 4, "1": 1}	null	train
rte26q00226	0	部屋もとても綺麗で快適でした。	部屋は、とても快適でした。	{"0": 2, "1": 3}	null	dev
rte26q00228	0	お風呂は温泉です。	お風呂の泉質は、良かったです。	{"0": 4, "1": 1}	null	train
rte26q00229	0	とてもキレイで広く良かったです。	きれいでよかったです。	{"0": 3, "1": 2}	null	train
rte26q00230	0	口コミ通りとても良かったです。	相変わらず温泉は最高でした。	{"0": 4, "1": 1}	null	train
rte26q00231	0	建物や部屋は良かったですよ。	部屋はよかった。	{"0": 4, "1": 1}	null	train
rte26q00232	0	温泉も脱衣場も綺麗で良かったです。	温泉も清潔感があり気持ち良かったです。	{"0": 5}	null	dev
rte26q00233	0	サービスも食事も満足のいくものでした。	食事も十分満足しました。	{"0": 5}	null	train
rte26q00235	0	雨だったので近くて助かりました。	近いのでとても便利でした。	{"0": 4, "1": 1}	null	train
rte26q00236	0	種類が少なく味も普通。	味は可もなく不可もなく。。	{"0": 3, "1": 2}	null	train
rte26q00237	0	部屋は清潔でスタッフの対応も申し分ありませんでした。	部屋は清潔で必要十分。	{"0": 3, "1": 2}	null	train
rte26q00238	1	何とかしてほしいです。	少し工夫して欲しかったです。	{"0": 2, "1": 3}	[["何とか", 0], ["してほしいです", 0], ["<1>", 2], ["<unknown>", 1]]	train
rte26q00239	0	料理も美味しくて温泉も最高でした。	料理も美味しく、大満足でした。	{"0": 4, "1": 1}	null	train
rte26q00240	0	朝はよかった。	朝は至って普通の内容です。	{"0": 4, "1": 1}	null	train
rte26q00241	0	朝食も最高においしかったです。	食事も本当においしかったです。	{"0": 3, "1": 2}	null	train
rte26q00242	0	安く泊まれて朝食もついて満足でした。	格安で泊まれて満足です。	{"0": 4, "1": 1}	null	train
rte26q00245	0	駅からも近く使い勝手は良かったです。	使い勝手がよかったですよ!	{"0": 5}	null	test
rte26q00246	0	室内も清潔で快適でした。	各設備も清潔で快適でした。	{"0": 4, "1": 1}	null	train
rte26q00247	0	とてもいい旅行になりました。	とても落ち着いていて過ごしやすかったです。	{"0": 4, "1": 1}	null	train
rte26q00248	0	温泉は最高に良かったのに残念です。	温泉はとても良かったです。	{"0": 4, "1": 1}	null	test
rte26q00249	0	大阪駅からのアクセスは最高です。	名古屋駅からのアクセス最高。	{"0": 5}	null	dev
rte26q00250	0	居心地の良い空間でした。	大人の雰囲気で、とても良かったです。	{"0": 3, "1": 2}	null	train
rte26q00251	0	大浴場もサウナも良かったです。	サウナがとても良かったです。	{"0": 3, "1": 2}	null	test
rte26q00253	0	とてもきれいなお部屋でした。	とても良い部屋です。	{"0": 3, "1": 2}	null	train
rte26q00254	0	お風呂は綺麗で良かったです。	お風呂は狭かったですが、気持ち良かったです。	{"0": 4, "1": 1}	null	dev
rte26q00255	0	駅からも近くコンビニも近かったです。	コンビニもすぐ近くにありました!!	{"0": 3, "1": 2}	null	train
rte26q00256	0	部屋はキレイで広さも申し分ないです。	広さも狭すぎず快適でした。	{"0": 5}	null	train
rte26q00257	0	大人の宿です。	レトロな感じの落ち着いた旅館です。	{"0": 4, "1": 1}	null	train
rte26q00259	0	お酒も美味しい。	ワインも手頃な価格でした。	{"0": 5}	null	train
rte26q00261	0	お風呂は露天風呂が熱めで良かったです。	お風呂は露天風呂がおススメです。	{"0": 5}	null	test
rte26q00262	0	部屋も清潔でベッドも大きく満足。	部屋は綺麗で、満足。	{"0": 5}	null	train
rte26q00263	1	全てにおいて普通に満足です。	すべてに大満足です。	{"1": 5}	[["全てにおいて", 0], ["普通に", 1], ["満足です", 0], ["<1>", 2], ["<unknown>", 0]]	train
rte26q00264	0	バイキング飲み放題は良かったです。	飲み放題プランはgoodでした。	{"0": 5}	null	train
rte26q00265	0	朝食もボリュームあり。	朝御飯も和食で美味しかったです。	{"0": 5}	null	train
rte26q00266	0	お風呂とサウナも良かったです。	サウナもあり良かった。	{"0": 4, "1": 1}	null	train
rte26q00267	0	清潔感ある部屋でゆっくりできました。	気兼ねなく部屋でゆっくり出来ました。	{"0": 4, "1": 1}	null	test
rte26q00268	0	天神駅にも近く便利な場所でした。	駅にも近く歩いて行けて便利でした。	{"0": 3, "1": 2}	null	train
rte26q00270	1	館内がとてもきれいでした。	宿が綺麗です。	{"0": 1, "1": 4}	[["館内が", 0], ["とてもきれいでした", 0], ["<1>", 3], ["<unknown>", 0]]	train
rte26q00271	0	値段的には満足です。	コストパフォーマンス的には、やや満足です。	{"0": 3, "1": 2}	null	train
rte26q00272	0	きれいなホテルで温泉も気持ち良かったです。	お部屋も清潔で気持ち良かったです。	{"0": 5}	null	train
rte26q00273	0	都内で大浴場があるので決めました。	大浴場があるのと料金で決めました。	{"0": 3, "1": 2}	null	train
rte26q00274	0	とても不快でした。	と言われ大変がっかりしました。	{"0": 4, "1": 1}	null	train
rte26q00275	0	静かでゆっくりできました。	今回もお部屋でゆっくりできました。	{"0": 4, "1": 1}	null	train
rte26q00276	0	温泉は源泉掛け流しでとても良かったと思います。	温泉は、大変よかったと思います。	{"0": 5}	null	test
rte26q00278	0	お味は。	お味の方も美味しかったです。	{"0": 5}	null	train
