rteC30q00025	0	いつも笑顔の接客ありがとうございます。	朝食はいつも美味しい。	null	[["いつも", 1], ["笑顔", 2], ["の", 2], ["接客", 2], ["ありがとうございます", 2], ["<1>", 0], ["<unknown>", 1]]	dev
rteC30q00026	0	いつも笑顔の接客ありがとうございます。	朝食、良かったです。	null	[["いつも", 3], ["笑顔", 3], ["の", 3], ["接客", 3], ["ありがとうございます", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00027	0	いつも笑顔の接客ありがとうございます。	料理は、とても、美味しかったです。	null	[["いつも", 3], ["笑顔", 3], ["の", 3], ["接客", 3], ["ありがとうございます", 3], ["<1>", 0], ["<unknown>", 0]]	dev
rteC30q00028	0	いつも笑顔の接客ありがとうございます。	大浴場はいつも癒されます。	null	[["いつも", 3], ["笑顔", 3], ["の", 3], ["接客", 3], ["ありがとうございます", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00029	0	御祝いのケーキありがとうございました!	記念のグラスワインありがとうございました。	null	[["御", 3], ["祝い", 3], ["の", 3], ["ケーキ", 3], ["ありがとうございました", 0], ["!", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00030	0	御祝いのケーキありがとうございました!	また、エステも気持ち良かったです。	null	[["御", 3], ["祝い", 3], ["の", 3], ["ケーキ", 3], ["ありがとうございました", 3], ["!", 3], ["<1>", 0], ["<unknown>", 0]]	test
rteC30q00031	0	御祝いのケーキありがとうございました!	でも、お風呂は良かったです。	null	[["御", 2], ["祝い", 2], ["の", 2], ["ケーキ", 2], ["ありがとうございました", 2], ["!", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00032	0	御祝いのケーキありがとうございました!	岩盤浴は、良かったです。	null	[["御", 2], ["祝い", 2], ["の", 2], ["ケーキ", 2], ["ありがとうございました", 2], ["!", 2], ["<1>", 0], ["<unknown>", 1]]	test
rteC30q00033	1	おもてなしありがとうございました。	心からのおもてなしをありがとうございました。	null	[["おもてなし", 0], ["ありがとうございました", 0], ["<1>", 3], ["<unknown>", 0]]	test
rteC30q00034	0	おもてなしありがとうございました。	が、とても美味しかったです。	null	[["おもてなし", 1], ["ありがとうございました", 1], ["<1>", 0], ["<unknown>", 2]]	dev
rteC30q00035	0	おもてなしありがとうございました。	お風呂は、良かったです。	null	[["おもてなし", 2], ["ありがとうございました", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00036	0	おもてなしありがとうございました。	温泉、朝食も良かったです。	null	[["おもてなし", 1], ["ありがとうございました", 1], ["<1>", 1], ["<unknown>", 1]]	train
rteC30q00037	0	駅までの送迎、ありがとうございました。	レンタサイクルもありがとうございました。	null	[["駅まで", 3], ["の", 3], ["送迎", 3], ["、", 2], ["ありがとうございました", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00038	0	駅までの送迎、ありがとうございました。	朝食も、大満足でした。	null	[["駅まで", 1], ["の", 1], ["送迎", 1], ["、", 1], ["ありがとうございました", 0], ["<1>", 0], ["<unknown>", 2]]	train
rteC30q00039	0	駅までの送迎、ありがとうございました。	でも、とても美味しかったです。	null	[["駅まで", 1], ["の", 1], ["送迎", 1], ["、", 1], ["ありがとうございました", 0], ["<1>", 0], ["<unknown>", 2]]	dev
rteC30q00040	0	駅までの送迎、ありがとうございました。	朝食は、美味しかったです!	null	[["駅まで", 1], ["の", 1], ["送迎", 1], ["、", 1], ["ありがとうございました", 0], ["<1>", 0], ["<unknown>", 2]]	train
rteC30q00041	0	でもうるさくない。	でも、美味しい。	null	[["でも", 1], ["うるさく", 3], ["ない", 3], ["<1>", 0], ["<unknown>", 0]]	dev
rteC30q00042	0	でもうるさくない。	ですが、朝食はおいしかったです。	null	[["でも", 2], ["うるさく", 3], ["ない", 3], ["<1>", 0], ["<unknown>", 0]]	test
rteC30q00043	1	でもうるさくない。	そして静か。	null	[["でも", 0], ["うるさく", 0], ["ない", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00044	0	でもうるさくない。	お風呂、良かったです。	null	[["でも", 3], ["うるさく", 3], ["ない", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00045	0	朝食会場がおしゃれでした。	また朝食会場が狭い。	null	[["朝食会場", 0], ["が", 0], ["おしゃれ", 3], ["でした", 2], ["<1>", 0], ["<unknown>", 0]]	dev
rteC30q00046	0	朝食会場がおしゃれでした。	ただ、バスルームが残念でした。	null	[["朝食会場", 3], ["が", 2], ["おしゃれ", 3], ["でした", 2], ["<1>", 0], ["<unknown>", 0]]	dev
rteC30q00047	0	朝食会場がおしゃれでした。	温泉が、よかったです。	null	[["朝食会場", 3], ["が", 2], ["おしゃれ", 3], ["でした", 2], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00048	0	朝食会場がおしゃれでした。	朝食はヘルシーでした。	null	[["朝食会場", 2], ["が", 2], ["おしゃれ", 3], ["でした", 2], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00049	0	建物がおしゃれ。	・建物が新しい。	null	[["建物", 0], ["が", 0], ["おしゃれ", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00050	0	建物がおしゃれ。	・建物が古い。	null	[["建物", 0], ["が", 0], ["おしゃれ", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00051	0	建物がおしゃれ。	部屋がとてもきれい。	null	[["建物", 1], ["が", 0], ["おしゃれ", 1], ["<1>", 0], ["<unknown>", 2]]	dev
rteC30q00052	0	建物がおしゃれ。	ロケーションが良い。	null	[["建物", 1], ["が", 0], ["おしゃれ", 1], ["<1>", 0], ["<unknown>", 2]]	train
rteC30q00053	0	そしてオシャレ。	そして綺麗!	null	[["そして", 0], ["オシャレ", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00055	0	そしてオシャレ。	そしてとても美味しかった。	null	[["そして", 0], ["オシャレ", 2], ["<1>", 0], ["<unknown>", 1]]	dev
rteC30q00056	0	そしてオシャレ。	しかも綺麗。	null	[["そして", 0], ["オシャレ", 2], ["<1>", 0], ["<unknown>", 1]]	dev
rteC30q00057	0	とにかくオシャレ。	とにかく素敵。	null	[["とにかく", 0], ["オシャレ", 1], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00058	0	とにかくオシャレ。	とにかく美味しかったです!	null	[["とにかく", 0], ["オシャレ", 3], ["<1>", 0], ["<unknown>", 0]]	dev
rteC30q00059	0	とにかくオシャレ。	とにかく新しい!	null	[["とにかく", 0], ["オシャレ", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00060	0	とにかくオシャレ。	とにかくボリューム満点です。	null	[["とにかく", 0], ["オシャレ", 3], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00061	1	オシャレでした!	おしゃれです。	null	[["オシャレ", 1], ["でした", 0], ["!", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00062	0	オシャレでした!	また、掃除が行き届いていました。	null	[["オシャレ", 2], ["でした", 0], ["!", 0], ["<1>", 0], ["<unknown>", 1]]	dev
rteC30q00063	0	オシャレでした!	美味かったです。	null	[["オシャレ", 2], ["でした", 0], ["!", 0], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00064	0	オシャレでした!	また美味しかったです。	null	[["オシャレ", 1], ["でした", 0], ["!", 0], ["<1>", 0], ["<unknown>", 2]]	train
rteC30q00065	1	きちんとされてます。	接客もきちんとされています。	null	[["きちんと", 1], ["されて", 0], ["ます", 0], ["<1>", 1], ["<unknown>", 1]]	train
rteC30q00066	0	きちんとされてます。	温泉、いいです。	null	[["きちんと", 1], ["されて", 1], ["ます", 0], ["<1>", 0], ["<unknown>", 2]]	train
rteC30q00067	0	きちんとされてます。	接客も、よかったです。	null	[["きちんと", 1], ["されて", 1], ["ます", 0], ["<1>", 1], ["<unknown>", 1]]	train
rteC30q00068	0	きちんとされてます。	お風呂もとても、良かったです。	null	[["きちんと", 1], ["されて", 1], ["ます", 0], ["<1>", 0], ["<unknown>", 2]]	dev
rteC30q00069	1	フロントの方の笑顔がさわやかでした。	フロントの方々の笑顔が、とてもよかったです。	null	[["フロントの方の", 0], ["笑顔が", 0], ["さ", 1], ["わ", 0], ["や", 1], ["か", 1], ["でした", 0], ["<1>", 2], ["<unknown>", 0]]	dev
rteC30q00070	0	フロントの方の笑顔がさわやかでした。	またフロントの方の対応が良かったです。	null	[["フロントの方の", 0], ["笑顔が", 2], ["さ", 2], ["わ", 2], ["や", 2], ["か", 2], ["でした", 1], ["<1>", 1], ["<unknown>", 0]]	train
rteC30q00071	0	フロントの方の笑顔がさわやかでした。	フロントの方たちがとても親切でした。	null	[["フロントの方の", 0], ["笑顔が", 1], ["さ", 1], ["わ", 1], ["や", 1], ["か", 1], ["でした", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00072	0	フロントの方の笑顔がさわやかでした。	ただ、フロントの方の対応はよかったです。	null	[["フロントの方の", 0], ["笑顔が", 1], ["さ", 1], ["わ", 1], ["や", 1], ["か", 1], ["でした", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00073	1	清掃がしっかりされています。	清掃はしっかりされていました。	null	[["清掃", 0], ["が", 0], ["しっかり", 0], ["されています", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00074	1	清掃がしっかりされています。	お掃除もきちんとされていました。	null	[["清掃", 0], ["が", 0], ["しっかり", 0], ["されています", 0], ["<1>", 3], ["<unknown>", 0]]	test
rteC30q00076	0	清掃がしっかりされています。	部屋の清掃が行き届いていないです。	null	[["清掃", 0], ["が", 0], ["しっかり", 1], ["されています", 1], ["<1>", 1], ["<unknown>", 1]]	train
rteC30q00078	0	お肌がしっとり!	肌がツルツルで驚きました。	null	[["お肌", 0], ["が", 0], ["しっとり", 2], ["!", 0], ["<1>", 0], ["<unknown>", 1]]	test
rteC30q00079	0	お肌がしっとり!	肌がスベスベになりました。	null	[["お肌", 0], ["が", 0], ["しっとり", 2], ["!", 0], ["<1>", 0], ["<unknown>", 1]]	test
rteC30q00080	0	お肌がしっとり!	お肌つるつるです。	null	[["お肌", 0], ["が", 0], ["しっとり", 2], ["!", 0], ["<1>", 0], ["<unknown>", 1]]	test
rteC30q00081	1	地下鉄出口からすぐ。	地下鉄の駅から徒歩5分。	null	[["地下鉄", 0], ["出口", 1], ["から", 0], ["すぐ", 1], ["<1>", 1], ["<unknown>", 0]]	dev
rteC30q00082	0	地下鉄出口からすぐ。	立地は栄の駅から徒歩5分程度。	null	[["地下鉄", 2], ["出口", 1], ["から", 0], ["すぐ", 0], ["<1>", 1], ["<unknown>", 0]]	dev
rteC30q00083	0	地下鉄出口からすぐ。	駅からすぐで、便利。	null	[["地下鉄", 1], ["出口", 0], ["から", 0], ["すぐ", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00084	0	地下鉄出口からすぐ。	駅からすぐでした!	null	[["地下鉄", 1], ["出口", 0], ["から", 0], ["すぐ", 0], ["<1>", 1], ["<unknown>", 1]]	test
rteC30q00085	0	博多駅筑紫口からすぐ。	博多駅からすぐです。	null	[["博多駅", 0], ["筑", 2], ["紫", 2], ["口から", 2], ["すぐ", 1], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00086	0	博多駅筑紫口からすぐ。	阪急嵐山駅のすぐ前です。	null	[["博多駅", 3], ["筑", 3], ["紫", 3], ["口から", 3], ["すぐ", 0], ["<1>", 0], ["<unknown>", 1]]	dev
rteC30q00088	0	博多駅筑紫口からすぐ。	品川駅からすぐの好立地。	null	[["博多駅", 3], ["筑", 3], ["紫", 3], ["口から", 3], ["すぐ", 0], ["<1>", 0], ["<unknown>", 0]]	dev
rteC30q00093	0	神田駅からすぐ。	品川駅からすぐ。	null	[["神", 3], ["田", 3], ["駅からすぐ", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00094	0	神田駅からすぐ。	金沢駅から徒歩5分。	null	[["神", 3], ["田", 3], ["駅からすぐ", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00095	0	神田駅からすぐ。	駅から2分。	null	[["神", 3], ["田", 3], ["駅からすぐ", 0], ["<1>", 0], ["<unknown>", 0]]	test
rteC30q00096	0	神田駅からすぐ。	成田駅から近い。	null	[["神", 2], ["田", 2], ["駅からすぐ", 0], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00097	1	駅からすぐです。	駅から徒歩すぐです。	null	[["駅からすぐ", 0], ["です", 0], ["<1>", 3], ["<unknown>", 0]]	dev
rteC30q00098	1	駅からすぐです。	駅からも近いです!	null	[["駅からすぐ", 0], ["です", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00099	1	駅からすぐです。	駅の目の前で、立地が良いです。	null	[["駅からすぐ", 0], ["です", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00100	0	駅からすぐです。	露天風呂です。	null	[["駅からすぐ", 2], ["です", 1], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00101	1	つるつるすべすべ。	すべすべになりました。	null	[["つるつる", 1], ["すべすべ", 0], ["<1>", 2], ["<unknown>", 0]]	dev
rteC30q00102	1	つるつるすべすべ。	お風呂はつるつるになります。	null	[["つるつる", 0], ["すべすべ", 1], ["<1>", 2], ["<unknown>", 0]]	dev
rteC30q00103	1	つるつるすべすべ。	肌もスベスベ。	null	[["つるつる", 1], ["すべすべ", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00104	1	つるつるすべすべ。	お肌がツルツルになりました!	null	[["つるつる", 0], ["すべすべ", 1], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00105	1	肌がすべすべです。	つるつるです。	null	[["肌", 1], ["が", 1], ["すべすべ", 0], ["です", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00106	0	肌がすべすべです。	感じがいいです。	null	[["肌", 3], ["が", 2], ["すべすべ", 3], ["です", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00107	1	肌がすべすべです。	肌がツルツルになります!	null	[["肌", 1], ["が", 1], ["すべすべ", 1], ["です", 1], ["<1>", 1], ["<unknown>", 0]]	test
rteC30q00108	0	肌がすべすべです。	景色が良いです。	null	[["肌", 3], ["が", 2], ["すべすべ", 3], ["です", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00109	1	しっとりすべすべ。	肌がツルツルすべすべになりました。	null	[["しっとり", 3], ["すべすべ", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00110	1	しっとりすべすべ。	肌ツルツルになります。	null	[["しっとり", 3], ["すべすべ", 2], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00111	1	しっとりすべすべ。	肌がつるつるに!	null	[["しっとり", 1], ["すべすべ", 1], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00112	1	しっとりすべすべ。	お肌がすべすべです。	null	[["しっとり", 1], ["すべすべ", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00113	1	すべすべでした。	すべすべになりました。	null	[["すべすべ", 0], ["でした", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00114	1	すべすべでした。	すべすべ!	null	[["すべすべ", 0], ["でした", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00115	1	すべすべでした。	お肌もスベスベです。	null	[["すべすべ", 0], ["でした", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00116	0	すべすべでした。	天然温泉でした。	null	[["すべすべ", 2], ["でした", 0], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00117	1	とても贅沢をさせて頂きました。	かなり贅沢です。	null	[["とても", 0], ["贅沢", 0], ["を", 0], ["させて頂きました", 0], ["<1>", 3], ["<unknown>", 0]]	test
rteC30q00118	0	とても贅沢をさせて頂きました。	お風呂は、とても良かったです!	null	[["とても", 1], ["贅沢", 1], ["を", 1], ["させて頂きました", 1], ["<1>", 0], ["<unknown>", 2]]	train
rteC30q00119	0	とても贅沢をさせて頂きました。	ですが、とても美味しかったです。	null	[["とても", 1], ["贅沢", 2], ["を", 2], ["させて頂きました", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00120	0	とても贅沢をさせて頂きました。	しかし、部屋が。。。	null	[["とても", 1], ["贅沢", 1], ["を", 1], ["させて頂きました", 1], ["<1>", 0], ["<unknown>", 2]]	test
rteC30q00121	1	贅沢をさせていただきました。	贅沢を満喫できました。	null	[["贅沢", 0], ["を", 0], ["させていただきました", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00122	0	贅沢をさせていただきました。	食事は、最高でした。	null	[["贅沢", 2], ["を", 2], ["させていただきました", 2], ["<1>", 0], ["<unknown>", 1]]	test
rteC30q00123	0	贅沢をさせていただきました。	露天風呂、最高でした。	null	[["贅沢", 2], ["を", 2], ["させていただきました", 2], ["<1>", 0], ["<unknown>", 1]]	dev
rteC30q00124	0	贅沢をさせていただきました。	別世界でした!	null	[["贅沢", 2], ["を", 2], ["させていただきました", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00125	1	ゆっくりとさせていただきました。	とてもゆったりと過ごさせていただきました。	null	[["ゆっくりと", 0], ["させていただきました", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00126	1	ゆっくりとさせていただきました。	お風呂もゆっくりできました。	null	[["ゆっくりと", 0], ["させていただきました", 0], ["<1>", 1], ["<unknown>", 2]]	train
rteC30q00127	0	ゆっくりとさせていただきました。	また、お風呂はとても良かったです。	null	[["ゆっくりと", 0], ["させていただきました", 0], ["<1>", 0], ["<unknown>", 3]]	train
rteC30q00128	1	ゆっくりとさせていただきました。	とてもゆっくり出来ました。	null	[["ゆっくりと", 0], ["させていただきました", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00130	0	移動がしやすい。	でも、安い。	null	[["移動", 1], ["が", 1], ["しやすい", 1], ["<1>", 0], ["<unknown>", 2]]	train
rteC30q00132	1	移動がしやすい。	交通の便が良いです。	null	[["移動", 1], ["が", 1], ["しやすい", 1], ["<1>", 2], ["<unknown>", 0]]	dev
rteC30q00133	0	・部屋の設備の随所に工夫がされている。	また、朝食も充実していました。	null	[["・", 0], ["部屋の", 2], ["設備", 2], ["の", 2], ["随", 2], ["所に", 2], ["工夫", 2], ["が", 2], ["されている", 2], ["<1>", 0], ["<unknown>", 1]]	test
rteC30q00134	0	・部屋の設備の随所に工夫がされている。	・部屋は狭いです。	null	[["・", 0], ["部屋の", 1], ["設備", 2], ["の", 2], ["随", 2], ["所に", 2], ["工夫", 2], ["が", 2], ["されている", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00135	0	・部屋の設備の随所に工夫がされている。	また、朝食もとてもおいしかったです。	null	[["・", 0], ["部屋の", 2], ["設備", 2], ["の", 2], ["随", 2], ["所に", 2], ["工夫", 2], ["が", 2], ["されている", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00136	0	・部屋の設備の随所に工夫がされている。	また、アメニティが非常に充実していました。	null	[["・", 2], ["部屋の", 2], ["設備", 3], ["の", 3], ["随", 3], ["所に", 3], ["工夫", 3], ["が", 3], ["されている", 2], ["<1>", 0], ["<unknown>", 0]]	test
rteC30q00137	1	つるつるします。	つるつるです。	null	[["つるつる", 0], ["します", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00138	1	つるつるします。	お肌もしっとりです。	null	[["つるつる", 3], ["します", 1], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00139	1	つるつるします。	お肌ツルツルです。	null	[["つるつる", 0], ["します", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00140	1	つるつるします。	お肌がツルツルになりました。	null	[["つるつる", 0], ["します", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00141	1	肌がつるつるします。	肌がつるつるに!	null	[["肌", 0], ["が", 0], ["つるつる", 0], ["します", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00142	1	肌がつるつるします。	お肌もスベスベになります。	null	[["肌", 0], ["が", 0], ["つるつる", 1], ["します", 0], ["<1>", 2], ["<unknown>", 0]]	train
rteC30q00143	1	肌がつるつるします。	すべすべになりました。	null	[["肌", 0], ["が", 0], ["つるつる", 1], ["します", 0], ["<1>", 2], ["<unknown>", 0]]	dev
rteC30q00144	1	肌がつるつるします。	お肌すべすべになりました!	null	[["肌", 0], ["が", 0], ["つるつる", 2], ["します", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC30q00145	1	肌がすべすべします。	つるつるします。	null	[["肌", 1], ["が", 1], ["すべすべ", 2], ["します", 0], ["<1>", 0], ["<unknown>", 0]]	train
rteC30q00146	0	肌がすべすべします。	お肌もしっとりしました。	null	[["肌", 0], ["が", 0], ["すべすべ", 1], ["します", 0], ["<1>", 1], ["<unknown>", 1]]	train
rteC30q00147	1	肌がすべすべします。	お肌がスベスベ。	null	[["肌", 0], ["が", 0], ["すべすべ", 0], ["します", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00148	1	肌がすべすべします。	お肌もつるつるでした。	null	[["肌", 0], ["が", 1], ["すべすべ", 2], ["します", 0], ["<1>", 1], ["<unknown>", 0]]	train
rteC30q00149	0	木の香りがしました。	また、朝食は、とても美味しかったです。	null	[["木", 2], ["の", 2], ["香り", 2], ["が", 2], ["しました", 2], ["<1>", 0], ["<unknown>", 1]]	dev
rteC30q00150	0	木の香りがしました。	でも、美味しかったです!	null	[["木", 2], ["の", 2], ["香り", 2], ["が", 2], ["しました", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00151	0	木の香りがしました。	とても、便利でした。	null	[["木", 1], ["の", 1], ["香り", 1], ["が", 1], ["しました", 1], ["<1>", 0], ["<unknown>", 2]]	dev
rteC30q00152	0	木の香りがしました。	それ以外は、とても、満足でした。	null	[["木", 1], ["の", 1], ["香り", 1], ["が", 1], ["しました", 1], ["<1>", 0], ["<unknown>", 2]]	train
rteC30q00153	1	露天風呂付きの部屋にしました!	今回は露天風呂付き客室にしました。	null	[["露天風呂付きの部屋", 0], ["にしました", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	dev
rteC30q00154	1	露天風呂付きの部屋にしました!	露天風呂付きのお部屋を予約。	null	[["露天風呂付きの部屋", 0], ["にしました", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00155	1	露天風呂付きの部屋にしました!	露天風呂付きの部屋をお願いしました。	null	[["露天風呂付きの部屋", 0], ["にしました", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	dev
rteC30q00156	1	露天風呂付きの部屋にしました!	温泉露天風呂付き客室を利用しました。	null	[["露天風呂付きの部屋", 0], ["にしました", 0], ["!", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00157	0	広々としていました。	狭かったです。	null	[["広々として", 2], ["いました", 0], ["<1>", 0], ["<unknown>", 1]]	dev
rteC30q00158	1	広々としていました。	とても広かったです。	null	[["広々として", 0], ["いました", 0], ["<1>", 3], ["<unknown>", 0]]	test
rteC30q00159	0	広々としていました。	食事もとても美味しく。	null	[["広々として", 2], ["いました", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00160	0	広々としていました。	食事はバイキングでしたが。	null	[["広々として", 2], ["いました", 2], ["<1>", 0], ["<unknown>", 1]]	train
rteC30q00161	1	部屋のグレードアップをしていただきました。	ワンランク上の部屋を用意して頂きました。	null	[["部屋の", 0], ["グレードアップ", 0], ["を", 0], ["していただきました", 0], ["<1>", 3], ["<unknown>", 0]]	train
rteC30q00162	0	部屋のグレードアップをしていただきました。	朝食は、よかったです。	null	[["部屋の", 3], ["グレードアップ", 3], ["を", 2], ["していただきました", 2], ["<1>", 0], ["<unknown>", 0]]	test
